DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-28 07:55:49.442315+00:00, 41.48361008365384, 103.29573329688279, 65.3342, 20.5195, 20000000, 20000000, 3109, 3142
2024-05-28 07:56:00.211720+00:00, 40.48573310931274, 102.06621744446596, 66.8342, 20.5195, 1252615, 1538928, 3144, 3099
2024-05-28 07:56:20.225296+00:00, 40.566836605911405, 102.10252786363313, 66.8342, 20.5545, 20000000, 20000000, 3141, 3101
2024-05-28 07:56:30.248825+00:00, 41.62383252602377, 103.40760474018815, 65.3342, 20.5545, 1324193, 1610506, 3104, 3146
2024-05-28 07:56:50.277031+00:00, 41.704810844871915, 103.44517856683595, 65.3342, 20.5895, 20000000, 20000000, 3101, 3148
2024-05-28 07:57:00.306348+00:00, 40.70539877379232, 102.20928773874049, 66.8342, 20.5895, 1252615, 1574717, 3136, 3104
2024-05-28 07:57:20.320684+00:00, 40.78647581019434, 102.24569697125362, 66.8342, 20.6245, 20000000, 20000000, 3133, 3106
2024-05-28 07:57:30.352194+00:00, 41.842881775436545, 103.5547727586814, 65.3342, 20.6245, 1324193, 1610506, 3096, 3151
2024-05-28 07:57:50.380727+00:00, 41.92382945505943, 103.5924620309042, 65.3342, 20.6595, 20000000, 20000000, 3094, 3153
2024-05-28 07:58:00.409440+00:00, 40.92500011491489, 102.35278797159508, 66.8342, 20.6595, 1252615, 1574717, 3129, 3109
2024-05-28 07:58:20.437837+00:00, 41.00608849229479, 102.38934469654384, 66.8342, 20.6945, 20000000, 20000000, 3126, 3111
2024-05-28 07:58:30.469641+00:00, 42.06187226366961, 103.70244797690523, 65.3342, 20.6945, 1324193, 1646295, 3089, 3157
2024-05-28 07:58:50.498632+00:00, 42.142789211256755, 103.74025546372182, 65.3342, 20.7295, 20000000, 20000000, 3086, 3158
2024-05-28 07:59:00.528704+00:00, 41.1445581840159, 102.49675187918726, 66.8342, 20.7295, 1252615, 1574717, 3121, 3114
2024-05-28 07:59:20.556704+00:00, 41.22561624937864, 102.53340710054881, 66.8342, 20.7645, 20000000, 20000000, 3118, 3116
2024-05-28 07:59:30.584571+00:00, 42.28075527397303, 103.85057839023523, 65.3342, 20.7645, 1324193, 1646295, 3081, 3162
2024-05-28 07:59:50.614737+00:00, 42.36164300083681, 103.88850906711515, 65.3342, 20.799500000000002, 20000000, 20000000, 3078, 3163
2024-05-28 08:00:00.642749+00:00, 41.36401079200978, 102.64111052322765, 66.8342, 20.799500000000002, 1252615, 1574717, 3113, 3119
2024-05-28 08:00:20.670924+00:00, 41.44503992825218, 102.67786805746988, 66.8342, 20.834500000000002, 20000000, 20000000, 3110, 3121
2024-05-28 08:00:30.699144+00:00, 42.49953536379771, 103.99917962127314, 65.3342, 20.834500000000002, 1324193, 1646295, 3073, 3167
2024-05-28 08:00:50.727754+00:00, 42.58038546970734, 104.037226171929, 65.3342, 20.869500000000002, 20000000, 20000000, 3071, 3168
2024-05-28 08:01:00.755478+00:00, 41.58336814594863, 102.78588405599159, 66.8342, 20.869500000000002, 1252615, 1574717, 3106, 3124
2024-05-28 08:01:20.784089+00:00, 41.664368841533914, 102.8227466772533, 66.8342, 20.904500000000002, 20000000, 20000000, 3103, 3126
2024-05-28 08:01:30.817267+00:00, 42.71822179193925, 104.14827423621844, 65.3342, 20.904500000000002, 1324193, 1646295, 3066, 3172
2024-05-28 08:01:50.844770+00:00, 42.79903474957257, 104.18644115429116, 65.3342, 20.939500000000002, 20000000, 20000000, 3063, 3174
2024-05-28 08:02:00.876105+00:00, 41.80265558447991, 102.93111183485094, 66.8342, 20.939500000000002, 1252615, 1574717, 3098, 3130
2024-05-28 08:02:20.903861+00:00, 41.88362388922659, 102.96807685303692, 66.8342, 20.974500000000003, 20000000, 20000000, 3095, 3131
2024-05-28 08:02:30.935316+00:00, 42.9368020072209, 104.29785822563674, 65.3342, 20.974500000000003, 1324193, 1646295, 3058, 3177
2024-05-28 08:02:50.963157+00:00, 43.01758081993118, 104.33615415738869, 65.3342, 21.009500000000003, 20000000, 20000000, 3055, 3179
2024-05-28 08:03:00.993617+00:00, 42.021840652722716, 103.07676139825939, 66.8342, 21.009500000000003, 1252615, 1574717, 3090, 3135
2024-05-28 08:03:21.022371+00:00, 42.10278159462086, 103.11383733413705, 66.8342, 21.044500000000003, 20000000, 20000000, 3087, 3136
2024-05-28 08:03:31.053039+00:00, 43.15527235665892, 104.44794099690841, 65.3342, 21.044500000000003, 1324193, 1682084, 3050, 3183
2024-05-28 08:03:51.080889+00:00, 43.23601444445987, 104.48636905684938, 65.3342, 21.0795, 20000000, 20000000, 3048, 3184
2024-05-28 08:04:01.111353+00:00, 42.240931889115124, 103.2228513938161, 66.8342, 21.0795, 1216826, 1574717, 3082, 3140
2024-05-28 08:04:21.139244+00:00, 42.32183988985174, 103.26003354192058, 66.8342, 21.1145, 20000000, 20000000, 3080, 3141
2024-05-28 08:04:31.166902+00:00, 43.373618580633085, 104.59852214695873, 65.3342, 21.1145, 1324193, 1682084, 3043, 3188
2024-05-28 08:04:51.195283+00:00, 43.45432268777308, 104.63709041785813, 65.3342, 21.1495, 20000000, 20000000, 3040, 3189
2024-05-28 08:05:01.224879+00:00, 42.45991563945119, 103.3693727586043, 66.8342, 21.1495, 1252615, 1574717, 3075, 3145
2024-05-28 08:05:21.253442+00:00, 42.54079480429727, 103.40666860467003, 66.8342, 21.1845, 20000000, 20000000, 3072, 3146
2024-05-28 08:05:31.280899+00:00, 43.59184507510943, 104.74963356291892, 65.3342, 21.1845, 1324193, 1682084, 3035, 3193
2024-05-28 08:05:51.309406+00:00, 43.67250484169312, 104.78835103407566, 65.3342, 21.2195, 20000000, 20000000, 3032, 3195
2024-05-28 08:06:01.342265+00:00, 42.6788138810989, 103.51636148184768, 66.8342, 21.2195, 1252615, 1610506, 3067, 3150
2024-05-28 08:06:21.371124+00:00, 42.75966285389014, 103.55377172307914, 66.8342, 21.2545, 20000000, 20000000, 3064, 3151
