DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-28 10:20:56.039216+00:00, 62.40248540898684, 145.47108785558694, 66.9391, 21.3062, 20000000, 20000000, 2373, 4620
2024-05-28 10:21:11.817937+00:00, 63.537216101432776, 151.242448123531, 63.939099999999996, 21.3062, 1431560, 7229382, 2333, 4822
2024-05-28 10:21:31.831656+00:00, 63.597971374054524, 151.37694543551328, 63.939099999999996, 21.3412, 20000000, 20000000, 2331, 4827
2024-05-28 10:21:46.854132+00:00, 62.518139929631666, 145.82583562973673, 66.9391, 21.3412, 1359982, 6978859, 2369, 4632
2024-05-28 10:22:06.883014+00:00, 62.58274078074891, 145.94678940277427, 66.9391, 21.3762, 20000000, 20000000, 2367, 4637
2024-05-28 10:22:21.912758+00:00, 63.700474727996905, 151.7581634474172, 63.939099999999996, 21.3762, 1431560, 7265171, 2327, 4840
2024-05-28 10:22:41.942269+00:00, 63.7608654086711, 151.89433637757443, 63.939099999999996, 21.4112, 20000000, 20000000, 2325, 4845
2024-05-28 10:22:56.970513+00:00, 62.696268012903325, 146.29927916337783, 66.9391, 21.4112, 1359982, 7014648, 2363, 4649
2024-05-28 10:23:16.996775+00:00, 62.76054256130446, 146.42163802847764, 66.9391, 21.4462, 20000000, 20000000, 2360, 4653
2024-05-28 10:23:32.026077+00:00, 63.8622789202453, 152.27901816301602, 63.939099999999996, 21.4462, 1359982, 7336749, 2322, 4858
2024-05-28 10:23:52.054288+00:00, 63.92227392317319, 152.41674476319452, 63.939099999999996, 21.4812, 20000000, 20000000, 2320, 4863
2024-05-28 10:24:07.084022+00:00, 62.8731345755558, 146.7774288753273, 66.9391, 21.4812, 1288404, 7050437, 2356, 4666
2024-05-28 10:24:27.112358+00:00, 62.93708433686395, 146.90124903117368, 66.9391, 21.5162, 20000000, 20000000, 2354, 4670
2024-05-28 10:24:42.144092+00:00, 64.02258451149133, 152.80494289022914, 63.939099999999996, 21.5162, 1359982, 7408327, 2316, 4877
2024-05-28 10:25:02.171335+00:00, 64.08217715371569, 152.94424294277073, 63.939099999999996, 21.5512, 20000000, 20000000, 2314, 4882
2024-05-28 10:25:17.184529+00:00, 63.048701949712154, 147.26026013003732, 66.9391, 21.5512, 1288404, 7122015, 2350, 4683
2024-05-28 10:25:37.203927+00:00, 63.11230328229213, 147.38547525001684, 66.9391, 21.5862, 20000000, 20000000, 2348, 4687
