DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-28 10:26:29.332968+00:00, 63.47057769286278, 154.2547591108166, 63.939099999999996, 20.781200000000002, 20000000, 20000000, 2335, 4928
2024-05-28 10:26:33.128837+00:00, 62.461818090960094, 148.52856150372708, 66.9391, 20.781200000000002, 1288404, 7193593, 2371, 4727
2024-05-28 10:26:53.141970+00:00, 62.52455565097072, 148.6544810041688, 66.9391, 20.816200000000002, 20000000, 20000000, 2369, 4731
2024-05-28 10:26:56.165172+00:00, 63.53768058885356, 154.45120394451826, 63.939099999999996, 20.816200000000002, 1288404, 7265171, 2333, 4934
2024-05-28 10:27:16.193377+00:00, 63.596023209813204, 154.59186829081142, 63.939099999999996, 20.851200000000002, 20000000, 20000000, 2331, 4939
2024-05-28 10:27:19.225476+00:00, 62.59641421657046, 148.82824490111062, 66.9391, 20.851200000000002, 1252615, 7229382, 2366, 4737
2024-05-28 10:27:39.253507+00:00, 62.658959170351146, 148.9552487753432, 66.9391, 20.886200000000002, 20000000, 20000000, 2364, 4742
2024-05-28 10:27:42.284470+00:00, 63.6618291330585, 154.7835108489995, 63.939099999999996, 20.886200000000002, 1252615, 7300960, 2329, 4946
2024-05-28 10:28:02.312754+00:00, 63.71990912689791, 154.92523892386632, 63.939099999999996, 20.921200000000002, 20000000, 20000000, 2327, 4951
2024-05-28 10:28:05.342020+00:00, 62.73052864653636, 149.13028724089096, 66.9391, 20.921200000000002, 1216826, 7265171, 2361, 4748
2024-05-28 10:28:25.369907+00:00, 62.79285530539834, 149.25826896525513, 66.9391, 20.956200000000003, 20000000, 20000000, 2359, 4753
2024-05-28 10:28:28.398110+00:00, 63.78534992976766, 155.11816682762213, 63.939099999999996, 20.956200000000003, 1252615, 7336749, 2324, 4958
2024-05-28 10:28:48.426333+00:00, 63.843163986789236, 155.26096656503714, 63.939099999999996, 20.991200000000003, 20000000, 20000000, 2322, 4963
2024-05-28 10:28:51.454237+00:00, 62.8641183066306, 149.43452207989716, 66.9391, 20.991200000000003, 1252615, 7300960, 2357, 4759
2024-05-28 10:29:11.482475+00:00, 62.926224733449885, 149.56349583545276, 66.9391, 21.026200000000003, 20000000, 20000000, 2354, 4763
2024-05-28 10:29:14.512348+00:00, 63.908243556354094, 155.4552433720857, 63.939099999999996, 21.026200000000003, 1216826, 7408327, 2320, 4970
2024-05-28 10:29:34.540283+00:00, 63.96578818441842, 155.59912205807385, 63.939099999999996, 21.061200000000003, 20000000, 20000000, 2318, 4975
2024-05-28 10:29:37.570504+00:00, 62.997189463448436, 149.74103795749028, 66.9391, 21.061200000000003, 1216826, 7372538, 2352, 4769
2024-05-28 10:29:57.598419+00:00, 63.05907189187854, 149.871008913175, 66.9391, 21.0962, 20000000, 20000000, 2350, 4774
2024-05-28 10:30:00.627305+00:00, 64.0305027365253, 155.7947610654192, 63.939099999999996, 21.0962, 1216826, 7444116, 2316, 4982
2024-05-28 10:30:20.656068+00:00, 64.08777601403844, 155.93973733150932, 63.939099999999996, 21.1312, 20000000, 20000000, 2314, 4987
2024-05-28 10:30:23.685056+00:00, 63.129727149540564, 150.0498120300583, 66.9391, 21.1312, 1181037, 7408327, 2347, 4780
2024-05-28 10:30:43.713210+00:00, 63.19138362998062, 150.1807951154133, 66.9391, 21.1662, 20000000, 20000000, 2345, 4785
2024-05-28 10:30:46.742249+00:00, 64.15211907996651, 156.1367331688943, 63.939099999999996, 21.1662, 1181037, 7479905, 2312, 4994
2024-05-28 10:31:06.770070+00:00, 64.20911559215929, 156.28280113927718, 63.939099999999996, 21.2012, 20000000, 20000000, 2310, 4999
2024-05-28 10:31:09.798084+00:00, 63.261725242963166, 150.3608683951846, 66.9391, 21.2012, 1181037, 7444116, 2343, 4791
2024-05-28 10:31:29.826263+00:00, 63.32315263655894, 150.49287242788637, 66.9391, 21.2362, 20000000, 20000000, 2341, 4796
2024-05-28 10:31:32.855530+00:00, 64.27308307476648, 156.4811648683645, 63.939099999999996, 21.2362, 1216826, 7515694, 2307, 5006
2024-05-28 10:31:52.883390+00:00, 64.32980065750061, 156.62834195644214, 63.939099999999996, 21.2712, 20000000, 20000000, 2305, 5011
2024-05-28 10:31:55.911252+00:00, 63.39317962519252, 150.67424318156472, 66.9391, 21.2712, 1181037, 7479905, 2338, 4802
2024-05-28 10:32:15.939207+00:00, 63.45437469589479, 150.8072767539921, 66.9391, 21.3062, 20000000, 20000000, 2336, 4807
2024-05-28 10:32:18.967819+00:00, 64.3933878977915, 156.8280809106912, 63.939099999999996, 21.3062, 1181037, 7551483, 2303, 5018
2024-05-28 10:32:38.997975+00:00, 64.44982575396402, 156.97639564129324, 63.939099999999996, 21.3412, 20000000, 20000000, 2301, 5023
2024-05-28 10:32:42.026446+00:00, 63.524086297805226, 150.98997470561133, 66.9391, 21.3412, 1181037, 7515694, 2334, 4813
2024-05-28 10:33:02.042419+00:00, 63.58502947898076, 151.12395273914063, 66.9391, 21.3762, 20000000, 20000000, 2331, 4818
2024-05-28 10:33:05.073888+00:00, 64.51301988699781, 157.17745506442597, 63.939099999999996, 21.3762, 1145248, 7587272, 2299, 5030
2024-05-28 10:33:25.102280+00:00, 64.56916996878296, 157.32688139402427, 63.939099999999996, 21.4112, 20000000, 20000000, 2297, 5035
2024-05-28 10:33:28.121247+00:00, 63.65440686512619, 151.30790316704238, 66.9391, 21.4112, 1145248, 7551483, 2329, 4824
2024-05-28 10:33:48.150261+00:00, 63.715130694067255, 151.44303975462623, 66.9391, 21.4462, 20000000, 20000000, 2327, 4829
2024-05-28 10:33:51.181029+00:00, 64.63197965684779, 157.52936881621784, 63.939099999999996, 21.4462, 1145248, 7623062, 2295, 5042
2024-05-28 10:34:11.208828+00:00, 64.68783984715662, 157.67992581972575, 63.939099999999996, 21.4812, 20000000, 20000000, 2293, 5048
2024-05-28 10:34:14.240204+00:00, 63.784197345582015, 151.62841480577555, 66.9391, 21.4812, 1109459, 7587272, 2324, 4836
2024-05-28 10:34:34.269306+00:00, 63.84468032841365, 151.7646156917389, 66.9391, 21.5162, 20000000, 20000000, 2322, 4840
2024-05-28 10:34:37.301401+00:00, 64.75027261865654, 157.8839473406556, 63.939099999999996, 21.5162, 1109459, 7694640, 2291, 5055
2024-05-28 10:34:57.329905+00:00, 64.8058407542028, 158.03565556988636, 63.939099999999996, 21.5512, 20000000, 20000000, 2289, 5060
2024-05-28 10:35:00.359086+00:00, 63.913416330194785, 151.95133593414374, 66.9391, 21.5512, 1109459, 7623062, 2320, 4847
2024-05-28 10:35:20.387061+00:00, 63.973653731825166, 152.08860181444683, 66.9391, 21.5862, 20000000, 20000000, 2318, 4852
2024-05-28 10:35:23.416952+00:00, 64.86787046364863, 158.24105265097066, 63.939099999999996, 21.5862, 1145248, 7694640, 2286, 5067
2024-05-28 10:35:43.444457+00:00, 64.92314116709619, 158.3939059938996, 63.939099999999996, 21.6212, 20000000, 20000000, 2285, 5073
2024-05-28 10:35:46.457243+00:00, 64.04202859242781, 152.27651820070753, 66.9391, 21.6212, 1073670, 7694640, 2315, 4858
2024-05-28 10:36:06.470502+00:00, 64.1019990292579, 152.41474615237323, 66.9391, 21.656200000000002, 20000000, 20000000, 2313, 4863
2024-05-28 10:36:09.501181+00:00, 64.98473699141846, 158.60046877296898, 63.939099999999996, 21.656200000000002, 1109459, 7766218, 2282, 5080
2024-05-28 10:36:29.530110+00:00, 65.03970951316366, 158.7544967766006, 63.939099999999996, 21.691200000000002, 20000000, 20000000, 2280, 5085
2024-05-28 10:36:32.557856+00:00, 64.17005912028172, 152.60417552187357, 66.9391, 21.691200000000002, 1109459, 7694640, 2311, 4870
2024-05-28 10:36:52.585467+00:00, 64.22979886493762, 152.74361840251566, 66.9391, 21.726200000000002, 20000000, 20000000, 2309, 4875
2024-05-28 10:36:55.614856+00:00, 65.10092953588774, 158.9627487859709, 63.939099999999996, 21.726200000000002, 1109459, 7802007, 2278, 5093
2024-05-28 10:37:15.644101+00:00, 65.15559883498985, 159.11795112880458, 63.939099999999996, 21.761200000000002, 20000000, 20000000, 2276, 5098
2024-05-28 10:37:18.673975+00:00, 64.29751792909903, 152.93444101704418, 66.9391, 21.761200000000002, 1073670, 7766218, 2306, 4881
2024-05-28 10:37:38.702225+00:00, 64.35700506577473, 153.07499581679298, 66.9391, 21.796200000000002, 20000000, 20000000, 2304, 4886
2024-05-28 10:37:41.733355+00:00, 65.21641283483594, 159.32769534443827, 63.939099999999996, 21.796200000000002, 1073670, 7837796, 2274, 5105
2024-05-28 10:38:01.761439+00:00, 65.27077369252213, 159.48406766626042, 63.939099999999996, 21.831200000000003, 20000000, 20000000, 2272, 5111
2024-05-28 10:38:04.792943+00:00, 64.42438026939415, 153.26723312948755, 66.9391, 21.831200000000003, 1073670, 7802007, 2302, 4893
2024-05-28 10:38:24.821317+00:00, 64.4836108482772, 153.40890640629175, 66.9391, 21.866200000000003, 20000000, 20000000, 2300, 4898
2024-05-28 10:38:27.852057+00:00, 65.33117358914531, 159.69528562481963, 63.939099999999996, 21.866200000000003, 1073670, 7873585, 2270, 5118
2024-05-28 10:38:47.880689+00:00, 65.38522407993122, 159.85285179289852, 63.939099999999996, 21.901200000000003, 20000000, 20000000, 2268, 5124
2024-05-28 10:38:50.909473+00:00, 64.55063166275649, 153.60253051188346, 66.9391, 21.901200000000003, 1073670, 7837796, 2298, 4905
2024-05-28 10:39:10.937304+00:00, 64.60960155500004, 153.7453273476027, 66.9391, 21.936200000000003, 20000000, 20000000, 2296, 4910
2024-05-28 10:39:13.968468+00:00, 65.44520087445444, 160.06551486670048, 63.939099999999996, 21.936200000000003, 1073670, 7909374, 2266, 5131
2024-05-28 10:39:33.995894+00:00, 65.49893553487102, 160.2242675645453, 63.939099999999996, 21.9712, 20000000, 20000000, 2264, 5137
2024-05-28 10:39:37.023535+00:00, 64.67626463344088, 153.94035568868162, 66.9391, 21.9712, 1037881, 7873585, 2293, 4917
2024-05-28 10:39:57.036387+00:00, 64.73495207312801, 154.08416317732457, 66.9391, 22.0062, 20000000, 20000000, 2291, 4922
2024-05-28 10:40:00.065794+00:00, 65.55846984508722, 160.4382481216175, 63.939099999999996, 22.0062, 1037881, 7945163, 2262, 5144
2024-05-28 10:40:20.093725+00:00, 65.61188677477189, 160.5982107644859, 63.939099999999996, 22.0412, 20000000, 20000000, 2260, 5150
