DATETIME         SUN-ALTITUDE            SUN-AZIMUTH             SUN-RAA            SUN-DEC
2024-05-24 11:18:01.530073+00:00, 64.8383429191344, 165.66254758923003, 67.4033, 20.830199999999998
2024-05-24 11:18:12.312176+00:00, 64.75562497085168, 164.68300665521483, 67.9033, 20.830199999999998
2024-05-24 11:18:42.327364+00:00, 64.81296717626283, 164.936287810188, 67.9033, 20.865199999999998
2024-05-24 11:18:52.355534+00:00, 64.90905097154838, 166.10658054645867, 67.4033, 20.865199999999998
2024-05-24 11:19:22.385875+00:00, 64.96440751626095, 166.36381711599765, 67.4033, 20.900199999999998
2024-05-24 11:19:32.414494+00:00, 64.88489640118496, 165.37155796810558, 67.9033, 20.900199999999998
2024-05-24 11:20:02.444691+00:00, 64.94128636307666, 165.62724513266625, 67.9033, 20.9352
2024-05-24 11:20:12.474420+00:00, 65.03290551629543, 166.80449303020612, 67.4033, 20.9352
2024-05-24 11:20:42.504914+00:00, 65.08727346244339, 167.06395991152928, 67.4033, 20.9702
2024-05-24 11:20:52.533321+00:00, 65.0115582550082, 166.06587914645672, 67.9033, 20.9702
