N | DATETIME | POS-RAA | POS-DEC | POS-AZ | POS-EL | GIRI-AZ | GIRI-EL | VEL-AZ | VEL-EL
18 | 11h01m35s | 66.3886713822156 | 21.380300000000002 | 167.90360263562988 | 65.10281908604772 | -7435.360263562989 | 178.28190860477162 | 13122946 | 1028827
19 | 11h01m56s | 66.38856124903961 | 21.4003 | 168.08835508797748 | 65.13529561419342 | -7453.835508797747 | 181.52956141934237 | 20000000 | 20000000
19 | 11h02m16s | 67.9996387509604 | 21.4003 | 164.77486495224917 | 64.88234038184714 | -7122.486495224917 | 156.23403818471434 | 11858657 | 905302
20 | 11h02m37s | 67.99974901243874 | 21.4203 | 164.95436152599146 | 64.91788210218895 | -7140.436152599146 | 159.78821021889553 | 20000000 | 20000000
20 | 11h02m57s | 66.38845098756127 | 21.4203 | 168.640368809781 | 65.19088051584095 | -7509.036880978099 | 187.0880515840945 | 13191860 | 977034
21 | 11h03m18s | 66.38834059770102 | 21.4403 | 168.82640883429985 | 65.2226152729774 | -7527.6408834299855 | 190.26152729773912 | 20000000 | 20000000
21 | 11h03m38s | 67.999859402299 | 21.4403 | 165.49595124652296 | 64.98278100660681 | -7194.595124652296 | 166.2781006606815 | 11919382 | 858343
22 | 11h03m59s | 67.99996992062086 | 21.4603 | 165.6768475049311 | 65.01761633125902 | -7212.684750493108 | 169.76163312590188 | 20000000 | 20000000
22 | 11h04m20s | 66.38823007937916 | 21.4603 | 169.3817871462591 | 65.27600862172427 | -7583.1787146259085 | 195.60086217242724 | 13259617 | 924760
23 | 11h04m41s | 66.38811943251591 | 21.4803 | 169.56909106989153 | 65.30699314709538 | -7601.909106989153 | 198.69931470953816 | 20000000 | 20000000
23 | 11h05m01s | 68.0000805674841 | 21.4803 | 166.22226076312674 | 65.08042109971011 | -7267.226076312674 | 176.04210997101063 | 11977978 | 810879
24 | 11h05m22s | 68.00019134296869 | 21.5003 | 166.40451835136213 | 65.1145391650568 | -7285.451835136213 | 179.4539165056799 | 20000000 | 20000000
24 | 11h05m42s | 66.38800865703132 | 21.5003 | 170.12746216260933 | 65.3581541820577 | -7657.746216260934 | 203.81541820577013 | 13324052 | 871874
25 | 11h06m03s | 66.38789775284536 | 21.5203 | 170.31612223650237 | 65.38838668618423 | -7676.612223650236 | 206.83866861842353 | 20000000 | 20000000
25 | 11h06m23s | 68.00030224715465 | 21.5203 | 166.95239989601507 | 65.17512848685766 | -7340.239989601507 | 185.51284868576568 | 12038433 | 763230
26 | 11h06m44s | 68.00041328012213 | 21.540300000000002 | 167.13622549686747 | 65.2085377027915 | -7358.622549686746 | 188.85377027915047 | 20000000 | 20000000
26 | 11h07m04s | 66.38778671987788 | 21.540300000000002 | 170.876782003536 | 65.4372631378714 | -7732.678200353599 | 211.7263137871396 | 13387086 | 818585
27 | 11h07m25s | 66.38767555804858 | 21.5603 | 171.06652996296754 | 65.46672360624896 | -7751.652996296754 | 214.6723606248961 | 20000000 | 20000000
27 | 11h07m45s | 68.00052444195143 | 21.5603 | 167.6870664336533 | 65.2669358715839 | -7413.706643365331 | 194.69358715838962 | 12094769 | 715020
28 | 11h08m06s | 68.00063573272293 | 21.5803 | 167.8720006160307 | 65.29959675919945 | -7432.200061603071 | 197.9596759199444 | 20000000 | 20000000
28 | 11h08m26s | 66.38756426727709 | 21.5803 | 171.6296102330271 | 65.51331248239866 | -7807.961023302711 | 219.331248239866 | 13448117 | 764867
29 | 11h08m47s | 66.38745284748286 | 21.6003 | 171.82053943436892 | 65.54200026275367 | -7827.053943436893 | 222.20002627536724 | 20000000 | 20000000
29 | 11h09m07s | 68.00074715251715 | 21.6003 | 168.42595557097926 | 65.35579975673502 | -7487.595557097926 | 203.5799756735023 | 12148884 | 666393
30 | 11h09m28s | 68.00085870141474 | 21.6203 | 168.61219481212223 | 65.387719743862 | -7506.219481212223 | 206.77197438619942 | 20000000 | 20000000
30 | 11h09m48s | 66.38734129858527 | 21.6203 | 172.3861273625573 | 65.58629355589876 | -7883.612736255729 | 226.62935558987647 | 13506536 | 710676
31 | 11h10m09s | 66.38722962050356 | 21.6403 | 172.5782098004386 | 65.61420150069341 | -7902.82098004386 | 229.42015006934116 | 20000000 | 20000000
31 | 11h10m29s | 68.00097037949645 | 21.6403 | 169.1690581779007 | 65.44169858525566 | -7561.90581779007 | 212.16985852556627 | 12201020 | 617371
32 | 11h10m50s | 68.00108218684316 | 21.6603 | 169.35658553513255 | 65.47287003274427 | -7580.658553513254 | 215.28700327442675 | 20000000 | 20000000
32 | 11h11m10s | 66.38711781315685 | 21.6603 | 173.14619042004517 | 65.6561816215606 | -7959.619042004517 | 233.6181621560604 | 13562625 | 656054
33 | 11h11m31s | 66.38700587646414 | 21.6803 | 173.33939323333394 | 65.68330265758405 | -7978.939323333394 | 236.33026575840495 | 20000000 | 20000000
33 | 11h11m51s | 68.00119412353587 | 21.6803 | 169.91629067107505 | 65.52460605979904 | -7636.629067107504 | 220.4606059799039 | 12250949 | 567959
34 | 11h12m12s | 68.00130618965568 | 21.700300000000002 | 170.10508052595924 | 65.55502097299255 | -7655.508052595924 | 223.50209729925518 | 20000000 | 20000000
34 | 11h12m32s | 66.38689381034433 | 21.700300000000002 | 173.9097040719654 | 65.72295479509124 | -8035.970407196539 | 240.2954795091241 | 13616376 | 601018
35 | 11h12m53s | 66.38678161471617 | 21.7203 | 174.10399061887244 | 65.74928197122746 | -8055.399061887245 | 242.92819712274604 | 20000000 | 20000000
35 | 11h13m13s | 68.00141838528384 | 21.7203 | 170.66753577807714 | 65.60449472732309 | -7711.7535778077145 | 228.44947273230855 | 12298736 | 518179
36 | 11h13m34s | 68.0015307105017 | 21.7403 | 170.85755513309246 | 65.6341449878818 | -7730.755513309246 | 231.41449878817957 | 20000000 | 20000000
36 | 11h13m54s | 66.38666928949831 | 21.7403 | 174.67647573527108 | 65.78658884193895 | -8112.647573527109 | 246.65888419389512 | 13667543 | 545581
37 | 11h14m16s | 66.38655683460928 | 21.7603 | 174.8718251577627 | 65.81211601955178 | -8132.182515776269 | 249.21160195517814 | 20000000 | 20000000
37 | 11h14m36s | 68.00164316539073 | 21.7603 | 171.42269816395063 | 65.68133920461636 | -7787.269816395063 | 236.13392046163654 | 12344088 | 468037
38 | 11h14m57s | 68.00175575003256 | 21.7803 | 171.61388807082187 | 65.71021581662909 | -7806.388807082187 | 239.02158166290883 | 20000000 | 20000000
38 | 11h15m17s | 66.38644424996745 | 21.7803 | 175.44636243070678 | 65.84706273831907 | -8189.636243070678 | 252.70627383190686 | 13716051 | 489761
39 | 11h15m38s | 66.38633153549114 | 21.8003 | 175.64271851281953 | 65.87178306628894 | -8209.271851281952 | 255.178306628894 | 20000000 | 20000000
39 | 11h15m58s | 68.00186846450887 | 21.8003 | 172.1815903120994 | 65.75511085043708 | -7863.15903120994 | 243.51108504370768 | 12387039 | 417558
40 | 11h16m19s | 68.00198130890152 | 21.8203 | 172.373981970934 | 65.78320922384619 | -7882.398197093402 | 246.32092238461837 | 20000000 | 20000000
40 | 11h16m39s | 66.38621869109849 | 21.8203 | 176.21927918625457 | 65.90435774326703 | -8266.927918625457 | 258.4357743267028 | 13761943 | 433578
41 | 11h17m00s | 66.38610571670755 | 21.8403 | 176.41661885792888 | 65.92826548414631 | -8286.661885792888 | 260.8265484146309 | 20000000 | 20000000
41 | 11h17m20s | 68.00209428329246 | 21.8403 | 172.94418259176004 | 65.82578911900518 | -7939.418259176004 | 250.57891190051805 | 12427510 | 366752
42 | 11h17m41s | 68.00220738776378 | 21.8603 | 173.13771842801927 | 65.8531007844626 | -7958.771842801927 | 253.31007844625992 | 20000000 | 20000000
42 | 11h18m01s | 66.38599261223624 | 21.8603 | 176.99507404073546 | 65.9584541309186 | -8344.507404073545 | 263.8454130918599 | 13805099 | 377049
43 | 11h18m22s | 66.38587937760232 | 21.880300000000002 | 177.19335447289836 | 65.98154337406194 | -8364.335447289835 | 266.1543374061944 | 20000000 | 20000000
43 | 11h18m42s | 68.00232062239769 | 21.880300000000002 | 173.71032953498008 | 65.89334896591721 | -8016.032953498008 | 257.3348965917212 | 12465406 | 315639
44 | 11h19m03s | 68.00243398727649 | 21.9003 | 173.90497321118548 | 65.91986676804483 | -8035.497321118548 | 259.9866768044826 | 20000000 | 20000000
44 | 11h19m23s | 66.38576601272352 | 21.9003 | 177.77353978346545 | 66.00933267878997 | -8422.353978346546 | 268.9332678789974 | 13845222 | 320189
45 | 11h19m44s | 66.38565251751737 | 21.9203 | 177.97300227190928 | 66.03160099210562 | -8442.300227190928 | 271.1600992105623 | 20000000 | 20000000
45 | 11h20m04s | 68.00254748248264 | 21.9203 | 174.4801359410572 | 65.95777401912709 | -8093.01359410572 | 263.7774019127087 | 12500627 | 264219
46 | 11h20m25s | 68.00266110809872 | 21.9403 | 174.67586252382677 | 65.98349119888624 | -8112.586252382676 | 266.34911988862405 | 20000000 | 20000000
46 | 11h20m45s | 66.38553889190129 | 21.9403 | 178.55483819394757 | 66.05697902739666 | -8500.483819394758 | 273.69790273966646 | 13882475 | 263005
47 | 11h21m06s | 66.3854251357926 | 21.9603 | 178.75488291664502 | 66.07841487339907 | -8520.488291664502 | 275.84148733990696 | 20000000 | 20000000
47 | 11h21m26s | 68.00277486420741 | 21.9603 | 175.252883413059 | 66.01902414645097 | -8170.288341305901 | 269.90241464509745 | 12533314 | 212553
48 | 11h21m47s | 68.00288875089151 | 21.9803 | 175.4496441262163 | 66.0439341654635 | -8189.96441262163 | 272.3934165463497 | 20000000 | 20000000
48 | 11h22m07s | 66.3853112491085 | 21.9803 | 179.33818578665878 | 66.10137132818804 | -8578.818578665878 | 278.1371328188038 | 13916710 | 205561
49 | 11h22m28s | 66.38519723176604 | 22.0003 | 179.53972694481453 | 66.12197483712151 | -8598.972694481454 | 280.19748371215155 | 20000000 | 20000000
49 | 11h22m48s | 68.00300276823397 | 22.0003 | 176.0293605479786 | 66.07710178632901 | -8247.93605479786 | 275.7101786329008 | 12563258 | 160596
50 | 11h23m09s | 68.00311691631785 | 22.0203 | 176.2271373451226 | 66.10119819039718 | -8267.71373451226 | 278.11981903971855 | 20000000 | 20000000
50 | 11h23m29s | 66.38508308368216 | 22.0203 | 180.12438663131465 | 66.14249823135651 | -8657.438663131465 | 282.24982313565124 | 13947874 | 147808
51 | 11h23m50s | 66.38496880477369 | 22.040300000000002 | 180.32605889300729 | 66.16226079990466 | -8677.605889300728 | 284.2260799904657 | 20000000 | 20000000
51 | 11h24m11s | 68.00323119522632 | 22.040300000000002 | 176.8081129808365 | 66.13195693307445 | -8325.81129808365 | 281.1956933074448 | 12590384 | 108454
52 | 11h24m32s | 68.00334560504267 | 22.0603 | 177.00685143990438 | 66.1552341565892 | -8345.685143990439 | 283.5234156589204 | 20000000 | 20000000
52 | 11h24m52s | 66.38485439495734 | 22.0603 | 180.91193428541237 | 66.18034457008152 | -8736.193428541237 | 286.03445700815155 | 13975910 | 89867
53 | 11h25m13s | 66.38473985414966 | 22.0803 | 181.11425969060662 | 66.199264756213 | -8756.425969060661 | 287.9264756212997 | 20000000 | 20000000
53 | 11h25m33s | 68.00346014585035 | 22.0803 | 177.58953671032674 | 66.1835860976683 | -8403.953671032674 | 286.35860976682943 | 12614639 | 56112
54 | 11h25m54s | 68.0035748177329 | 22.1003 | 177.78919775808012 | 66.20603867964115 | -8423.919775808012 | 288.6038679641151 | 20000000 | 20000000
54 | 11h26m14s | 66.38462518226711 | 22.1003 | 181.70124401807593 | 66.21490140275324 | -8815.124401807592 | 289.49014027532394 | 14000831 | 31718
55 | 11h26m35s | 66.38451037922603 | 22.1203 | 181.90433407979486 | 66.2329745204324 | -8835.433407979486 | 291.2974520432408 | 20000000 | 20000000
55 | 11h26m55s | 68.00368962077398 | 22.1203 | 178.37367124875007 | 66.23197469807786 | -8482.367124875007 | 291.19746980778655 | 12635897 | 3578
56 | 11h27m16s | 68.0038045550574 | 22.1403 | 178.57421920746435 | 66.25359730083471 | -8502.421920746436 | 293.3597300834713 | 20000000 | 20000000
56 | 11h27m36s | 66.38439544494261 | 22.1403 | 182.49271999560355 | 66.24615136873685 | -8894.271999560355 | 292.6151368736846 | 14023931 | 26648
57 | 11h27m57s | 66.38428037933294 | 22.1603 | 182.69644748892776 | 66.26337388662444 | -8914.644748892775 | 294.3373886624436 | 20000000 | 20000000
57 | 11h28m17s | 68.00391962066708 | 22.1603 | 179.16059769988598 | 66.27710620517534 | -8561.059769988598 | 295.71062051753415 | 12654461 | 49146
58 | 11h28m38s | 68.00403481768704 | 22.1803 | 179.36340496636808 | 66.29789821453092 | -8581.340496636807 | 297.7898214530919 | 20000000 | 20000000
58 | 11h28m58s | 66.38416518231297 | 22.1803 | 183.2866508002169 | 66.27407067744251 | -8973.66508002169 | 295.407067744251 | 14040913 | 85276
59 | 11h29m19s | 66.38404985379854 | 22.200300000000002 | 183.49101989019323 | 66.2904374990161 | -8994.101989019324 | 297.0437499016093 | 20000000 | 20000000
59 | 11h29m39s | 68.00415014620147 | 22.200300000000002 | 179.95084731032068 | 66.31896132772592 | -8640.084731032068 | 299.8961327725915 | 12669931 | 102083
60 | 11h30m00s | 68.00426560629465 | 22.2203 | 180.15291626557303 | 66.33890755588737 | -8660.291626557302 | 301.8907555887372 | 20000000 | 20000000
60 | 11h30m20s | 66.38393439370536 | 22.2203 | 184.0803428336787 | 66.29869318371206 | -9053.034283367871 | 297.8693183712062 | 14055876 | 143923
61 | 11h30m41s | 66.38381880194902 | 22.2403 | 184.28522253501922 | 66.31420465731826 | -9073.522253501922 | 299.4204657318255 | 20000000 | 20000000
61 | 11h31m01s | 68.004381198051 | 22.2403 | 180.74191098238165 | 66.35752221199189 | -8719.191098238165 | 303.7522211991891 | 12681166 | 155029
62 | 11h31m22s | 68.00449692155505 | 22.2603 | 180.94485259840093 | 66.37662428835058 | -8739.485259840092 | 305.66242883505856 | 20000000 | 20000000
62 | 11h31m42s | 66.38370307844497 | 22.2603 | 184.87555106309094 | 66.31998167821389 | -9132.555106309093 | 299.9981678213894 | 14067585 | 202718
63 | 11h32m03s | 66.38358722310853 | 22.2803 | 185.08079136043952 | 66.33463798134446 | -9153.079136043953 | 301.4637981344458 | 20000000 | 20000000
63 | 11h32m23s | 68.00461277689148 | 22.2803 | 181.53446733164805 | 66.3927854462129 | -8798.446733164805 | 307.2785446212897 | 12691947 | 208104
64 | 11h32m45s | 68.00472876414504 | 22.3003 | 181.73902078677793 | 66.4110317028145 | -8818.902078677793 | 309.1031702814498 | 20000000 | 20000000
64 | 11h33m05s | 66.38347123585497 | 22.3003 | 185.67208327199683 | 66.33792603587825 | -9212.208327199682 | 301.7926035878254 | 14076046 | 261638
65 | 11h33m26s | 66.38335511659932 | 22.3203 | 185.87799105756972 | 66.35171482485612 | -9232.79910575697 | 303.1714824856117 | 20000000 | 20000000
65 | 11h33m46s | 68.0048448834007 | 22.3203 | 182.329899462932 | 66.42472602726795 | -8877.989946293199 | 310.47260272679523 | 12698273 | 261299
66 | 11h34m07s | 68.00496113474345 | 22.3403 | 182.534211963105 | 66.44212812628845 | -8898.4211963105 | 312.2128126288453 | 20000000 | 20000000
66 | 11h34m27s | 66.38323886525656 | 22.3403 | 186.4686551969931 | 66.35255480552401 | -9291.86551969931 | 303.25548055240097 | 14080988 | 320574
67 | 11h34m48s | 66.38312248174154 | 22.3603 | 186.6752239662163 | 66.36547181332432 | -9312.522396621629 | 304.54718133243205 | 20000000 | 20000000
67 | 11h35m08s | 68.00507751825847 | 22.3603 | 183.1261852947918 | 66.45335003029219 | -8957.618529479181 | 313.33500302921857 | 12701662 | 314507
68 | 11h35m29s | 68.00519403403106 | 22.380300000000002 | 183.33131746311025 | 66.46989362187792 | -8978.131746311024 | 314.98936218779136 | 20000000 | 20000000
68 | 11h35m49s | 66.38300596596895 | 22.380300000000002 | 187.2669960366903 | 66.36380083937367 | -9371.69960366903 | 304.38008393736663 | 14085409 | 379695
69 | 11h36m10s | 66.3828893178534 | 22.4003 | 187.47359711847162 | 66.37586406023084 | -9392.359711847163 | 305.5864060230838 | 20000000 | 20000000
69 | 11h36m30s | 68.00531068214661 | 22.4003 | 183.9244890859105 | 66.47862994430649 | -9037.44890859105 | 315.862994430649 | 12701911 | 367789
70 | 11h36m51s | 68.00542746269069 | 22.4203 | 184.1298989174322 | 66.4943204039998 | -9057.98989174322 | 317.43204039997954 | 20000000 | 20000000
70 | 11h37m11s | 66.38277253730932 | 22.4203 | 188.06424008011035 | 66.37176152810616 | -9451.424008011036 | 305.17615281061626 | 14080622 | 438626
71 | 11h37m32s | 66.38265562425107 | 22.4403 | 188.27115076788317 | 66.38296000537073 | -9472.115076788317 | 306.29600053707327 | 20000000 | 20000000
71 | 11h37m52s | 68.00554437574894 | 22.4403 | 184.72286555430452 | 66.50059402235293 | -9117.286555430452 | 318.05940223529296 | 12698966 | 421000
72 | 11h38m13s | 68.00566142140717 | 22.4603 | 184.9288831543322 | 66.51542261268001 | -9137.88831543322 | 319.5422612680013 | 20000000 | 20000000
72 | 11h38m33s | 66.38253857859284 | 22.4603 | 188.86174048025825 | 66.37638349268032 | -9531.174048025825 | 305.638349268032 | 14075312 | 497607
73 | 11h38m54s | 66.38242140024875 | 22.4803 | 189.06891184452084 | 66.38671643630684 | -9551.891184452084 | 306.67164363068423 | 20000000 | 20000000
73 | 11h39m14s | 68.00577859975127 | 22.4803 | 185.52227937609442 | 66.51921702289945 | -9197.227937609441 | 319.92170228994564 | 12693051 | 474206
74 | 11h39m35s | 68.00589591086731 | 22.5003 | 185.72876203178475 | 66.53318356141375 | -9217.876203178475 | 321.31835614137526 | 20000000 | 20000000
74 | 11h39m55s | 66.3823040891327 | 22.5003 | 189.6591744690344 | 66.37767417159681 | -9610.91744690344 | 305.7674171596809 | 14066562 | 556552
75 | 11h40m16s | 66.38218664515855 | 22.5203 | 189.86653309971186 | 66.38714256193344 | -9631.653309971185 | 306.7142561933442 | 20000000 | 20000000
75 | 11h40m36s | 68.00601335484146 | 22.5203 | 186.3224429363247 | 66.53449724238425 | -9277.24429363247 | 321.449724238425 | 12683952 | 527368
