N | DATETIME | POS-RAA | POS-DEC | POS-AZ | POS-EL | GIRI-AZ | GIRI-EL | VEL-AZ | VEL-EL
8 | 11h53m08s | 66.47292370490665 | 21.3526 | 196.3176394774047 | 64.74064843300083 | -10276.76394774047 | 142.06484330008288 | 13080503 | 1043288
9 | 11h53m29s | 66.47270366549742 | 21.3926 | 196.52513616590824 | 64.76245066295763 | -10297.513616590824 | 144.24506629576354 | 20000000 | 20000000
9 | 11h53m49s | 68.08369633450258 | 21.3926 | 193.23270805073741 | 65.03188421575766 | -9968.270805073742 | 171.18842157576546 | 11783278 | 964276
10 | 11h54m10s | 68.0839168869989 | 21.4326 | 193.4392322220222 | 65.05724755686381 | -9988.923222202222 | 173.7247556863813 | 20000000 | 20000000
10 | 11h54m30s | 66.47248311300109 | 21.4326 | 197.08950336101586 | 64.75015434576795 | -10353.950336101585 | 143.0154345767951 | 13063963 | 1099056
11 | 11h54m51s | 66.47226204678104 | 21.4726 | 197.29750245483018 | 64.77107880155026 | -10374.750245483017 | 145.10788015502612 | 20000000 | 20000000
11 | 11h55m11s | 68.08413795321896 | 21.4726 | 194.00954060343688 | 65.05455327403546 | -10045.954060343687 | 173.45532740354565 | 11767294 | 1014527
12 | 11h55m32s | 68.0843595338013 | 21.5126 | 194.21658998266315 | 65.0790552205349 | -10066.658998266315 | 175.90552205348968 | 20000000 | 20000000
12 | 11h55m52s | 66.47204046619869 | 21.5126 | 197.8611789283118 | 64.75643230977211 | -10431.11789283118 | 143.6432309772108 | 13043627 | 1154635
13 | 11h56m13s | 66.4718183706136 | 21.5526 | 198.06942525504854 | 64.77649970582206 | -10451.942525504854 | 145.64997058220615 | 20000000 | 20000000
13 | 11h56m33s | 68.08458162938639 | 21.5526 | 194.78670345343713 | 65.07397519489653 | -10123.670345343713 | 175.3975194896534 | 11748540 | 1064635
14 | 11h56m54s | 68.08480424061655 | 21.5926 | 194.99438250879862 | 65.097602900127 | -10144.438250879863 | 177.7602900126999 | 20000000 | 20000000
14 | 11h57m14s | 66.47159575938345 | 21.5926 | 198.63252950282472 | 64.75948723384165 | -10508.252950282473 | 143.94872338416553 | 13020572 | 1210082
15 | 11h57m35s | 66.47137263186394 | 21.6326 | 198.8412373191993 | 64.77867139959011 | -10529.123731919932 | 145.86713995901118 | 20000000 | 20000000
15 | 11h57m55s | 68.08502736813605 | 21.6326 | 195.56437344512622 | 65.09012485901333 | -10201.437344512622 | 177.0124859013331 | 11727575 | 1114661
16 | 11h58m16s | 68.08525101259106 | 21.6726 | 195.77264646205606 | 65.1128755082309 | -10222.264646205605 | 179.28755082309 | 20000000 | 20000000
16 | 11h58m36s | 66.47114898740894 | 21.6726 | 199.40366314272813 | 64.75929765310204 | -10585.366314272813 | 143.92976531020395 | 12995054 | 1265420
17 | 11h58m57s | 66.47092482537036 | 21.712600000000002 | 199.6127482750694 | 64.77760173735774 | -10606.27482750694 | 145.76017373577406 | 20000000 | 20000000
17 | 11h59m17s | 68.08547517462964 | 21.712600000000002 | 196.3426871895126 | 65.10297557433512 | -10279.268718951258 | 178.29755743351188 | 11703229 | 1164481
18 | 11h59m38s | 68.0856998549018 | 21.7526 | 196.55160138079987 | 65.12483835660511 | -10300.160138079988 | 180.48383566051098 | 20000000 | 20000000
18 | 11h59m59s | 66.47070014509819 | 21.7526 | 200.17455561871844 | 64.75585314996898 | -10662.455561871844 | 143.58531499689843 | 12966199 | 1320562
19 | 12h00m20s | 66.47047494594051 | 21.7926 | 200.38391560935185 | 64.77328291045671 | -10683.391560935184 | 145.32829104567145 | 20000000 | 20000000
19 | 12h00m40s | 68.08592505405949 | 21.7926 | 197.12123086441179 | 65.11254845175567 | -10357.12308644118 | 179.25484517556697 | 11676830 | 1214198
20 | 12h01m01s | 68.08615077275654 | 21.8326 | 197.33051906886016 | 65.13354202210849 | -10378.051906886016 | 181.3542022108486 | 20000000 | 20000000
20 | 12h01m21s | 66.47024922724346 | 21.8326 | 200.94463409361427 | 64.74920681085003 | -10739.463409361428 | 142.9206810850028 | 12934564 | 1375498
21 | 12h01m42s | 66.47002298835123 | 21.8726 | 201.1542300286599 | 64.76576189913354 | -10760.42300286599 | 144.57618991335357 | 20000000 | 20000000
21 | 12h02m02s | 68.08637701164876 | 21.8726 | 197.89967514363676 | 65.11886147544146 | -10434.967514363676 | 179.8861475441463 | 11647734 | 1263708
22 | 12h02m23s | 68.08660377139388 | 21.9126 | 198.10937685749477 | 65.13897698898683 | -10455.937685749477 | 181.8976988986824 | 20000000 | 20000000
22 | 12h02m43s | 66.46979622860611 | 21.9126 | 201.713768260856 | 64.73936593306571 | -10816.3768260856 | 141.93659330657147 | 12899764 | 1430168
23 | 12h03m04s | 66.4695689473484 | 21.9526 | 201.92342498052 | 64.75506321782599 | -10837.342498052 | 143.50632178259912 | 20000000 | 20000000
23 | 12h03m24s | 68.08683105265159 | 21.9526 | 198.67781127416524 | 65.12192418008854 | -10512.781127416523 | 180.19241800885402 | 11615734 | 1312959
24 | 12h03m45s | 68.08705885608352 | 21.9926 | 198.88789233674854 | 65.1411598560212 | -10533.789233674854 | 182.11598560212042 | 20000000 | 20000000
24 | 12h04m05s | 66.46934114391648 | 21.9926 | 202.4817473514738 | 64.72634907096824 | -10893.174735147382 | 140.634907096824 | 12862056 | 1484567
25 | 12h04m26s | 66.46911281764675 | 22.0326 | 202.69155345138142 | 64.74117375743943 | -10914.155345138142 | 142.11737574394283 | 20000000 | 20000000
25 | 12h04m46s | 68.08728718235325 | 22.0326 | 199.4554673333406 | 65.12174435260047 | -10590.54673333406 | 180.17443526004718 | 11581636 | 1362024
26 | 12h05m07s | 68.08751603212633 | 22.0726 | 199.6658910542084 | 65.14009904154464 | -10611.58910542084 | 182.0099041544645 | 20000000 | 20000000
26 | 12h05m27s | 66.46888396787367 | 22.0726 | 203.24858965913685 | 64.71014712701586 | -10969.858965913685 | 139.01471270158572 | 12822128 | 1538755
27 | 12h05m48s | 66.46865459392971 | 22.1126 | 203.45849059969376 | 64.72410205739764 | -10990.849059969376 | 140.41020573976448 | 20000000 | 20000000
27 | 12h06m08s | 68.08774540607028 | 22.1126 | 200.23275694332955 | 65.11829925894413 | -10668.275694332955 | 179.82992589441346 | 11544585 | 1410793
28 | 12h06m29s | 68.08797530485461 | 22.1526 | 200.44360433095963 | 65.13575844188979 | -10689.360433095962 | 181.57584418897932 | 20000000 | 20000000
28 | 12h06m49s | 66.46842469514539 | 22.1526 | 204.01432564113748 | 64.69074787086527 | -11046.432564113748 | 137.0747870865266 | 12779262 | 1592649
29 | 12h07m10s | 66.46819427084925 | 22.1926 | 204.22433194036998 | 64.70382734366018 | -11067.433194036998 | 138.38273436601776 | 20000000 | 20000000
29 | 12h07m30s | 68.08820572915074 | 22.1926 | 201.00954628888934 | 65.11159193030356 | -10745.954628888934 | 179.15919303035616 | 11505403 | 1459349
30 | 12h07m51s | 68.08843667963214 | 22.2326 | 201.22051536170224 | 65.12818535409708 | -10767.051536170224 | 180.8185354097086 | 20000000 | 20000000
30 | 12h08m11s | 66.46796332036786 | 22.2326 | 204.77843974945122 | 64.6682148603419 | -11122.843974945123 | 134.82148603419046 | 12733463 | 1646189
31 | 12h08m32s | 66.46773184302576 | 22.2726 | 204.98848245105327 | 64.68042472216203 | -11143.848245105328 | 136.0424722162029 | 20000000 | 20000000
31 | 12h08m52s | 68.08866815697424 | 22.2726 | 201.7851856261592 | 65.10168957383767 | -10823.51856261592 | 178.16895738376752 | 11464286 | 1507665
32 | 12h09m13s | 68.08890016185445 | 22.3126 | 201.9963303272534 | 65.11740758068177 | -10844.633032725338 | 179.740758068177 | 20000000 | 20000000
32 | 12h09m33s | 66.46749983814554 | 22.3126 | 205.5408611920061 | 64.64255493549354 | -11199.08611920061 | 132.25549354935356 | 12685529 | 1699451
33 | 12h09m54s | 66.4672673050478 | 22.3526 | 205.75092692084695 | 64.65389351156371 | -11220.092692084694 | 133.38935115637105 | 20000000 | 20000000
33 | 12h10m14s | 68.0891326949522 | 22.3526 | 202.5600388511694 | 65.08854123586553 | -10901.00388511694 | 176.85412358655321 | 11419876 | 1555561
34 | 12h10m35s | 68.08936575694892 | 22.3926 | 202.7714705523641 | 65.1033652075437 | -10922.14705523641 | 178.3365207543702 | 20000000 | 20000000
34 | 12h10m55s | 66.46703424305107 | 22.3926 | 206.30183994315652 | 64.61372636842354 | -11275.183994315652 | 129.37263684235404 | 12634847 | 1752369
35 | 12h11m16s | 66.46680065147197 | 22.4326 | 206.51182065601517 | 64.62420592012379 | -11296.182065601517 | 130.42059201237862 | 20000000 | 20000000
35 | 12h11m36s | 68.08959934852803 | 22.4326 | 203.33381645658147 | 65.07217367417124 | -10978.381645658148 | 175.21736741712402 | 11373766 | 1603232
36 | 12h11m57s | 68.08983347037496 | 22.4726 | 203.54521917032773 | 65.08614007493465 | -10999.521917032773 | 176.61400749346467 | 20000000 | 20000000
36 | 12h12m17s | 66.46656652962504 | 22.4726 | 207.06070015967504 | 64.58182608151849 | -11351.070015967503 | 126.1826081518484 | 12581563 | 1804890
37 | 12h12m38s | 66.46633187682282 | 22.5126 | 207.2705543241496 | 64.59145035644357 | -11372.05543241496 | 127.14503564435745 | 20000000 | 20000000
37 | 12h12m58s | 68.09006812317718 | 22.5126 | 204.10608488963393 | 65.05263707585249 | -11055.608488963393 | 173.263707585249 | 11325327 | 1650542
