DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-29 09:59:10.280556+00:00, 60.879258556338094, 139.2229276884299, 66.04989558418289, 21.317, 20000000, 20000000, 2426, 4401
2024-05-29 09:59:21.062962+00:00, 60.55026437772929, 138.0569648264126, 66.80130441581711, 21.317, 920289, 3144321, 2438, 4360
2024-05-29 09:59:33.076118+00:00, 60.58816289954143, 138.12192599432652, 66.80134716889836, 21.3337, 20000000, 20000000, 2436, 4362
2024-05-29 09:59:36.098466+00:00, 60.94313152909668, 139.3860676661839, 66.04985283110165, 21.3337, 920289, 3451084, 2424, 4407
2024-05-29 09:59:48.127134+00:00, 60.98053329105474, 139.4533720768206, 66.04981029274036, 21.3503, 20000000, 20000000, 2423, 4409
2024-05-29 09:59:51.153635+00:00, 60.637791428628816, 138.2287111638655, 66.80138970725964, 21.3503, 920289, 3297702, 2435, 4366
2024-05-29 10:00:03.181895+00:00, 60.675656431481876, 138.29407120196194, 66.80143254343277, 21.367, 20000000, 20000000, 2433, 4368
2024-05-29 10:00:06.211764+00:00, 61.029509876135734, 139.56311729359743, 66.04976745656724, 21.367, 920289, 3451084, 2421, 4413
2024-05-29 10:00:18.240406+00:00, 61.066932820084915, 139.63063194701303, 66.0497245786912, 21.3837, 20000000, 20000000, 2420, 4415
2024-05-29 10:00:21.268320+00:00, 60.725285538057626, 138.40125815306723, 66.80147542130881, 21.3837, 920289, 3297702, 2432, 4372
2024-05-29 10:00:33.296337+00:00, 60.76300041862716, 138.4670172883955, 66.80151808378152, 21.4003, 20000000, 20000000, 2430, 4374
2024-05-29 10:00:36.326790+00:00, 61.11571733579873, 139.74095354895806, 66.04968191621849, 21.4003, 920289, 3451084, 2418, 4419
2024-05-29 10:00:48.355091+00:00, 61.15307327342925, 139.80877871404343, 66.04963895512192, 21.417, 20000000, 20000000, 2417, 4422
2024-05-29 10:00:51.385204+00:00, 60.81253073869569, 138.57466787966072, 66.80156104487808, 21.417, 920289, 3374393, 2429, 4378
2024-05-29 10:01:03.413190+00:00, 60.85026850422519, 138.64062312836577, 66.80160404774222, 21.4337, 20000000, 20000000, 2427, 4381
2024-05-29 10:01:06.443410+00:00, 61.201840096879195, 139.9194790363735, 66.04959595225779, 21.4337, 920289, 3374393, 2415, 4425
2024-05-29 10:01:18.471550+00:00, 61.2390414672085, 139.9877180797248, 66.0495531654813, 21.450300000000002, 20000000, 20000000, 2414, 4428
2024-05-29 10:01:21.499833+00:00, 60.89960415005772, 138.74881128130636, 66.8016468345187, 21.450300000000002, 843598, 3374393, 2425, 4384
2024-05-29 10:01:33.528428+00:00, 60.937279627251414, 138.8150725426077, 66.80168992073249, 21.467000000000002, 20000000, 20000000, 2424, 4387
2024-05-29 10:01:36.556870+00:00, 61.2876931597927, 140.09886518137824, 66.04951007926752, 21.467000000000002, 920289, 3451084, 2412, 4432
2024-05-29 10:01:48.585415+00:00, 61.32491559730249, 140.167322161812, 66.04946695122132, 21.483700000000002, 20000000, 20000000, 2411, 4434
2024-05-29 10:01:51.613288+00:00, 60.98659420522134, 138.92359801198754, 66.80173304877869, 21.483700000000002, 843598, 3374393, 2422, 4390
2024-05-29 10:02:03.642022+00:00, 61.024119852200414, 138.9902677472968, 66.80177596005205, 21.500300000000003, 20000000, 20000000, 2421, 4393
2024-05-29 10:02:06.671463+00:00, 61.37337070250277, 140.27904490568216, 66.04942403994795, 21.500300000000003, 920289, 3451084, 2409, 4438
2024-05-29 10:02:18.699566+00:00, 61.41052445980483, 140.34781558958872, 66.04938082842249, 21.517000000000003, 20000000, 20000000, 2408, 4440
2024-05-29 10:02:21.728178+00:00, 61.07333249030997, 139.09925870868466, 66.80181917157752, 21.517000000000003, 843598, 3297702, 2419, 4397
2024-05-29 10:02:33.756109+00:00, 61.11087982394893, 139.16612709671296, 66.80186242500052, 21.533700000000003, 20000000, 20000000, 2418, 4399
2024-05-29 10:02:36.787081+00:00, 61.45895870230517, 140.45992019303367, 66.04933757499948, 21.533700000000003, 920289, 3451084, 2406, 4444
2024-05-29 10:02:48.815128+00:00, 61.49595589854914, 140.5291088452408, 66.04929453903546, 21.5503, 20000000, 20000000, 2405, 4447
2024-05-29 10:02:51.844078+00:00, 61.15990436875874, 139.27569443897252, 66.80190546096455, 21.5503, 843598, 3374393, 2416, 4403
2024-05-29 10:03:03.872208+00:00, 61.19738851687417, 139.34287516456834, 66.80194879799689, 21.567, 20000000, 20000000, 2415, 4405
2024-05-29 10:03:06.902440+00:00, 61.54427724475374, 140.6416858657693, 66.04925120200312, 21.567, 920289, 3527775, 2403, 4451
2024-05-29 10:03:18.930719+00:00, 61.58129308863866, 140.7110949207554, 66.04920782300786, 21.5837, 20000000, 20000000, 2402, 4453
2024-05-29 10:03:21.959390+00:00, 61.24639314450862, 139.45279917537832, 66.80199217699214, 21.5837, 843598, 3374393, 2413, 4409
2024-05-29 10:03:33.987543+00:00, 61.28372645914053, 139.5203979700714, 66.80203533784133, 21.6003, 20000000, 20000000, 2412, 4411
2024-05-29 10:03:37.017991+00:00, 61.62941249252571, 140.82424800522926, 66.04916466215867, 21.6003, 920289, 3527775, 2400, 4457
2024-05-29 10:03:49.046527+00:00, 61.666357989527214, 140.89397956885634, 66.04912119942351, 21.617, 20000000, 20000000, 2399, 4460
2024-05-29 10:03:52.077823+00:00, 61.332630907219226, 139.63081405154966, 66.8020788005765, 21.617, 843598, 3451084, 2410, 4415
2024-05-29 10:04:04.105973+00:00, 61.36998664933489, 139.69862906762097, 66.80212230534016, 21.6337, 20000000, 20000000, 2409, 4418
2024-05-29 10:04:07.134745+00:00, 61.714451667377034, 141.0075177067626, 66.04907769465984, 21.6337, 920289, 3451084, 2397, 4463
2024-05-29 10:04:19.163099+00:00, 61.751236582277535, 141.07767085148504, 66.04903440873025, 21.6503, 20000000, 20000000, 2396, 4466
2024-05-29 10:04:22.192157+00:00, 61.418688964366595, 139.80959438964464, 66.80216559126976, 21.6503, 843598, 3374393, 2407, 4422
2024-05-29 10:04:34.220549+00:00, 61.45597952192425, 139.87773443393675, 66.80220917990438, 21.667, 20000000, 20000000, 2406, 4424
2024-05-29 10:04:37.249571+00:00, 61.799209915169406, 141.19167799604247, 66.04899082009563, 21.667, 920289, 3527775, 2394, 4470
2024-05-29 10:04:49.277889+00:00, 61.83600943722111, 141.26205585973702, 66.04894718936664, 21.6837, 20000000, 20000000, 2393, 4472
2024-05-29 10:04:52.307968+00:00, 61.50466260255234, 139.98908576100172, 66.80225281063336, 21.6837, 843598, 3374393, 2404, 4428
2024-05-29 10:05:04.336689+00:00, 61.54179942173794, 140.05765783245525, 66.80229622183931, 21.700300000000002, 20000000, 20000000, 2403, 4430
2024-05-29 10:05:07.368176+00:00, 61.88378279479729, 141.37667611589256, 66.04890377816069, 21.700300000000002, 920289, 3527775, 2391, 4476
2024-05-29 10:05:19.381734+00:00, 61.92048065994653, 141.44727502193592, 66.04886006342922, 21.717000000000002, 20000000, 20000000, 2390, 4479
2024-05-29 10:05:22.412957+00:00, 61.59035097741391, 140.1694137756615, 66.80233993657079, 21.717000000000002, 843598, 3451084, 2401, 4434
2024-05-29 10:05:34.440987+00:00, 61.627505224098435, 140.23820802771831, 66.8023836934627, 21.733700000000002, 20000000, 20000000, 2400, 4437
2024-05-29 10:05:37.453640+00:00, 61.968188674953176, 141.56215056413475, 66.0488163065373, 21.733700000000002, 920289, 3527775, 2388, 4483
2024-05-29 10:05:49.481773+00:00, 62.00474914976031, 141.63328708130635, 66.0487727698583, 21.750300000000003, 20000000, 20000000, 2387, 4485
2024-05-29 10:05:52.511089+00:00, 61.67584542188728, 140.35050937509766, 66.8024272301417, 21.750300000000003, 843598, 3451084, 2398, 4440
2024-05-29 10:06:04.539187+00:00, 61.712929611360515, 140.41963583873851, 66.80247107116813, 21.767000000000003, 20000000, 20000000, 2397, 4443
2024-05-29 10:06:07.567459+00:00, 62.05236095143043, 141.7487567190634, 66.04872892883188, 21.767000000000003, 920289, 3527775, 2385, 4489
2024-05-29 10:06:19.595658+00:00, 62.08893345076627, 141.82012937246935, 66.04868504557867, 21.783700000000003, 20000000, 20000000, 2384, 4492
2024-05-29 10:06:22.608778+00:00, 61.761242215378395, 140.53232034107424, 66.80251495442134, 21.783700000000003, 843598, 3451084, 2395, 4447
2024-05-29 10:06:34.621469+00:00, 61.798138577375084, 140.6017712502665, 66.80255861677081, 21.8003, 20000000, 20000000, 2394, 4449
2024-05-29 10:06:37.650110+00:00, 62.13627801814321, 141.93596798578488, 66.0486413832292, 21.8003, 920289, 3604465, 2382, 4496
2024-05-29 10:06:49.678967+00:00, 62.17277476520268, 142.00768446629323, 66.04859741570897, 21.817, 20000000, 20000000, 2381, 4499
2024-05-29 10:06:52.707407+00:00, 61.846365852193394, 140.71506465465842, 66.80260258429104, 21.817, 843598, 3527775, 2392, 4453
