DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-29 10:28:25.900979+00:00, 63.76624643909694, 152.54282099995032, 66.07088739520127, 21.3202, 20000000, 20000000, 2325, 4868
2024-05-29 10:28:36.681758+00:00, 63.53084088984126, 151.157487096617, 66.82231260479874, 21.3202, 613526, 3757847, 2333, 4819
2024-05-29 10:28:48.694862+00:00, 63.563326648587065, 151.24147464113076, 66.82235536586107, 21.3369, 20000000, 20000000, 2332, 4822
2024-05-29 10:28:51.717618+00:00, 63.816675341115285, 152.74312807586128, 66.07084463413894, 21.3369, 690216, 4064610, 2323, 4875
2024-05-29 10:29:03.745991+00:00, 63.84837956708453, 152.82979637483123, 66.07080208784026, 21.3535, 20000000, 20000000, 2322, 4878
2024-05-29 10:29:06.774363+00:00, 63.604201452938014, 151.3751902249301, 66.82239791215974, 21.3535, 690216, 3911228, 2331, 4827
2024-05-29 10:29:18.804782+00:00, 63.636610564494745, 151.45970092197427, 66.82244075632218, 21.3702, 20000000, 20000000, 2330, 4830
2024-05-29 10:29:21.834296+00:00, 63.88821291743586, 152.96685022254928, 66.07075924367783, 21.3702, 690216, 3987919, 2321, 4882
2024-05-29 10:29:33.862795+00:00, 63.91990545286662, 153.0538354329487, 66.07071635780835, 21.3869, 20000000, 20000000, 2320, 4886
2024-05-29 10:29:36.893418+00:00, 63.67743047604994, 151.5939580938118, 66.82248364219166, 21.3869, 613526, 3987919, 2328, 4834
2024-05-29 10:29:48.921160+00:00, 63.70964109210997, 151.6789129041865, 66.82252631261404, 21.4035, 20000000, 20000000, 2327, 4837
2024-05-29 10:29:51.952012+00:00, 63.95947794223395, 153.1915350149409, 66.07067368738596, 21.4035, 690216, 4064610, 2318, 4890
2024-05-29 10:30:03.980329+00:00, 63.991063865180166, 153.27891371810819, 66.0706307182877, 21.4202, 20000000, 20000000, 2317, 4893
2024-05-29 10:30:07.009402+00:00, 63.75029884046021, 151.81371839213972, 66.8225692817123, 21.4202, 690216, 3911228, 2326, 4842
2024-05-29 10:30:19.038928+00:00, 63.7825032008116, 151.89899188965796, 66.82261229258226, 21.4369, 20000000, 20000000, 2324, 4845
2024-05-29 10:30:22.066701+00:00, 64.03055768860413, 153.41707436100418, 66.07058770741774, 21.4369, 613526, 4064610, 2316, 4898
