DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-29 07:00:22.171928+00:00, 29.87999771903573, 89.7575118212763, 69.4747287799854, 20.9141, 20000000, 20000000, 3512, 2668
2024-05-29 07:00:26.387626+00:00, 34.33749973098154, 94.37609151936687, 63.144671220014615, 20.9141, 5583087, 5797821, 3356, 2830
2024-05-29 07:00:46.400865+00:00, 34.284881650838045, 94.26378636507815, 63.336179181485484, 20.9491, 20000000, 20000000, 3358, 2826
2024-05-29 07:00:49.427039+00:00, 30.117497059521305, 89.94418737826, 69.28322081851454, 20.9491, 5225197, 5404142, 3504, 2675
2024-05-29 07:01:09.455533+00:00, 30.3161798794793, 90.09176486110184, 69.1168080971853, 20.9841, 20000000, 20000000, 3497, 2680
2024-05-29 07:01:12.485063+00:00, 34.26757163728415, 94.18928687574773, 63.50259190281471, 20.9841, 4938885, 5117830, 3359, 2823
2024-05-29 07:01:32.513187+00:00, 34.24708151491476, 94.11136890779848, 63.64827813613567, 21.0191, 20000000, 20000000, 3359, 2821
2024-05-29 07:01:35.543541+00:00, 30.518039581837904, 90.24285402161239, 68.97112186386434, 21.0191, 4688362, 4867307, 3490, 2685
2024-05-29 07:01:55.572233+00:00, 30.68996199856459, 90.36366322339927, 68.84276109186771, 21.054100000000002, 20000000, 20000000, 3484, 2689
2024-05-29 07:01:58.601237+00:00, 34.256433426452475, 94.06530399624435, 63.77663890813229, 21.054100000000002, 4473627, 4652573, 3359, 2819
2024-05-29 07:02:18.629514+00:00, 34.25833015118648, 94.01123965676392, 63.890360617848984, 21.089100000000002, 20000000, 20000000, 3359, 2817
2024-05-29 07:02:21.658734+00:00, 30.86933368767003, 90.49227109560162, 68.72903938215103, 21.089100000000002, 4258893, 4402049, 3478, 2694
2024-05-29 07:02:41.687018+00:00, 31.022170218961417, 90.59393052840898, 68.62780740417062, 21.124100000000002, 20000000, 20000000, 3472, 2697
2024-05-29 07:02:44.715181+00:00, 34.286677479097335, 93.9853582777821, 63.99159259582939, 21.124100000000002, 4079948, 4258893, 3358, 2816
