DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-29 10:31:02.871600+00:00, 63.97363448085951, 153.84715636276002, 66.07088739520127, 21.3202, 20000000, 20000000, 2318, 4913
2024-05-29 10:31:13.659422+00:00, 63.74816644458271, 152.44300814096368, 66.82231260479874, 21.3202, 613526, 3757847, 2326, 4864
2024-05-29 10:31:25.672952+00:00, 63.78005197530269, 152.52880514678003, 66.82235536586107, 21.3369, 20000000, 20000000, 2325, 4867
2024-05-29 10:31:28.695909+00:00, 64.02262505922388, 154.05085510086928, 66.07084463413894, 21.3369, 690216, 4064610, 2316, 4920
2024-05-29 10:31:40.724623+00:00, 64.05370099035756, 154.1393360815642, 66.07080208784026, 21.3535, 20000000, 20000000, 2315, 4924
2024-05-29 10:31:43.754372+00:00, 63.819973249271186, 152.66502376761392, 66.82239791215974, 21.3535, 613526, 3987919, 2323, 4872
2024-05-29 10:31:55.783265+00:00, 63.851774529383434, 152.7513346242781, 66.82244075632218, 21.3702, 20000000, 20000000, 2322, 4875
2024-05-29 10:31:58.816855+00:00, 64.09254546110205, 154.27890319697295, 66.07075924367783, 21.3702, 613526, 4064610, 2314, 4928
2024-05-29 10:32:10.846080+00:00, 64.12360661828045, 154.36771134591723, 66.07071635780835, 21.3869, 20000000, 20000000, 2313, 4932
2024-05-29 10:32:13.874935+00:00, 63.89163654254151, 152.8881124497232, 66.82248364219166, 21.3869, 613526, 3987919, 2321, 4880
2024-05-29 10:32:25.904460+00:00, 63.92323934043706, 152.97489658889148, 66.82252631261404, 21.4035, 20000000, 20000000, 2320, 4883
2024-05-29 10:32:28.936659+00:00, 64.16218031237929, 154.50790290158128, 66.07067368738596, 21.4035, 690216, 4064610, 2311, 4936
2024-05-29 10:32:40.966523+00:00, 64.1931317723887, 154.59711538163225, 66.0706307182877, 21.4202, 20000000, 20000000, 2310, 4940
2024-05-29 10:32:43.999658+00:00, 63.962938450515246, 153.11225984732553, 66.8225692817123, 21.4202, 613526, 3987919, 2318, 4888
2024-05-29 10:32:56.028617+00:00, 63.99452830066598, 153.19935090968917, 66.82261229258226, 21.4369, 20000000, 20000000, 2317, 4891
2024-05-29 10:32:59.062142+00:00, 64.23163131334582, 154.73784038905208, 66.07058770741774, 21.4369, 613526, 4141301, 2309, 4945
2024-05-29 10:33:11.091032+00:00, 64.2623756637426, 154.8275183479811, 66.07054491267924, 21.453500000000002, 20000000, 20000000, 2308, 4948
2024-05-29 10:33:14.123027+00:00, 64.03396410547072, 153.33734461219242, 66.82265508732077, 21.453500000000002, 613526, 4064610, 2316, 4895
2024-05-29 10:33:26.151780+00:00, 64.06544737318073, 153.42482659672896, 66.82269818154866, 21.470200000000002, 20000000, 20000000, 2315, 4899
2024-05-29 10:33:29.180948+00:00, 64.30069191416348, 154.96876111896984, 66.07050181845135, 21.470200000000002, 690216, 4141301, 2306, 4953
2024-05-29 10:33:41.209528+00:00, 64.33141884945886, 155.05876319984395, 66.07045868238687, 21.486900000000002, 20000000, 20000000, 2305, 4956
2024-05-29 10:33:44.238637+00:00, 64.10479821337029, 153.56323934855146, 66.82274131761314, 21.486900000000002, 613526, 4064610, 2313, 4903
2024-05-29 10:33:56.267806+00:00, 64.13608136836316, 153.65119780465557, 66.8227842368609, 21.503500000000003, 20000000, 20000000, 2312, 4906
2024-05-29 10:33:59.295836+00:00, 64.36945852736756, 155.2006151458051, 66.07041576313911, 21.503500000000003, 613526, 4217992, 2304, 4961
2024-05-29 10:34:11.324176+00:00, 64.40007257222375, 155.29101596933998, 66.07037254358707, 21.520200000000003, 20000000, 20000000, 2303, 4964
2024-05-29 10:34:14.337088+00:00, 64.17523981007915, 153.79002610819757, 66.82282745641294, 21.520200000000003, 613526, 4064610, 2311, 4911
