DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-29 07:29:01.648044+00:00, 34.91237031275133, 95.01155861259598, 69.47655799565335, 20.9174, 20000000, 20000000, 3336, 2852
2024-05-29 07:29:05.422305+00:00, 39.306984476238426, 99.9354150557651, 63.18504200434664, 20.9174, 5511509, 6191501, 3182, 3025
2024-05-29 07:29:25.436348+00:00, 39.25741307795677, 99.81676708855619, 63.373964445238045, 20.9524, 20000000, 20000000, 3184, 3020
2024-05-29 07:29:28.461030+00:00, 35.14603827967095, 95.20693115909657, 69.28763555476195, 20.9524, 5153619, 5762032, 3328, 2859
2024-05-29 07:29:48.492557+00:00, 35.342625665646565, 95.36264303099134, 69.12334621043219, 20.9874, 20000000, 20000000, 3321, 2864
2024-05-29 07:29:51.525849+00:00, 39.24240828047164, 99.73871744591362, 63.538253789567804, 20.9874, 4903096, 5511509, 3184, 3018
2024-05-29 07:30:11.556192+00:00, 39.22399575302417, 99.6566699714742, 63.68217398792302, 21.0224, 20000000, 20000000, 3185, 3015
2024-05-29 07:30:14.587113+00:00, 35.542599232052964, 95.52250764497923, 68.97942601207697, 21.0224, 4616784, 5189408, 3314, 2870
2024-05-29 07:30:34.619026+00:00, 35.712929519261536, 95.65044244258726, 68.85255070322691, 21.0574, 20000000, 20000000, 3308, 2874
2024-05-29 07:30:37.649576+00:00, 39.23488701225811, 99.60889404075097, 63.809049296773075, 21.0574, 4437838, 4974674, 3184, 3013
2024-05-29 07:30:57.679424+00:00, 39.238240185863205, 99.55226207075671, 63.92150883287075, 21.0924, 20000000, 20000000, 3184, 3011
2024-05-29 07:31:00.709433+00:00, 35.89080508459518, 95.78696041564758, 68.74009116712924, 21.0924, 4223104, 4724151, 3302, 2879
2024-05-29 07:31:20.740444+00:00, 36.04237944657733, 95.89496383576319, 68.63994152109389, 21.1274, 20000000, 20000000, 3296, 2883
2024-05-29 07:31:23.774122+00:00, 39.26763592130053, 99.52601765589051, 64.0216584789061, 21.1274, 4044159, 4545205, 3183, 3010
2024-05-29 07:31:43.804230+00:00, 39.28685060772916, 99.48783034234708, 64.11120412545473, 21.1624, 20000000, 20000000, 3183, 3009
2024-05-29 07:31:46.837346+00:00, 36.20418875441523, 96.01445194735682, 68.55039587454526, 21.1624, 3865214, 4366260, 3291, 2887
2024-05-29 07:32:06.867761+00:00, 36.34186034144524, 96.10762537902295, 68.47005840861117, 21.197400000000002, 20000000, 20000000, 3286, 2891
2024-05-29 07:32:09.898524+00:00, 39.32996343956998, 99.47749976086169, 64.19154159138883, 21.197400000000002, 3757847, 4223104, 3181, 3009
2024-05-29 07:32:29.929258+00:00, 39.361131883873476, 99.45317478922459, 64.26382327466942, 21.2324, 20000000, 20000000, 3180, 3008
2024-05-29 07:32:32.959292+00:00, 36.491534179531925, 96.2142149329547, 68.39777672533057, 21.2324, 3614691, 4079948, 3281, 2894
2024-05-29 07:32:52.989061+00:00, 36.618572093811636, 96.2960081972865, 68.33259173749383, 21.2674, 20000000, 20000000, 3276, 2897
2024-05-29 07:32:56.019195+00:00, 39.41472368455285, 99.45498283319043, 64.32900826250616, 21.2674, 3507324, 3972581, 3178, 3008
2024-05-29 07:33:16.049597+00:00, 39.45516017195531, 99.44138867692176, 64.38790049361214, 21.3024, 20000000, 20000000, 3177, 3007
2024-05-29 07:33:19.081279+00:00, 36.758846595642545, 96.39258625781919, 68.27369950638786, 21.3024, 3364168, 3829425, 3271, 2900
2024-05-29 07:33:39.111133+00:00, 36.87752909028395, 96.46541114486115, 68.22042183720919, 21.3374, 20000000, 20000000, 3267, 2903
2024-05-29 07:33:42.124601+00:00, 39.516951235922484, 99.45269206469204, 64.4411781627908, 21.3374, 3292590, 3757847, 3175, 3008
2024-05-29 07:34:02.154356+00:00, 39.56475904456992, 99.44762801738587, 64.48941661960751, 21.3724, 20000000, 20000000, 3173, 3008
2024-05-29 07:34:05.186848+00:00, 37.0102732141704, 96.55395148491655, 68.17218338039248, 21.3724, 3185223, 3650480, 3262, 2906
2024-05-29 07:34:25.216967+00:00, 37.12222725202658, 96.61953419896179, 68.12849362611483, 21.4074, 20000000, 20000000, 3258, 2908
2024-05-29 07:34:28.248119+00:00, 39.633237961939344, 99.46668477559943, 64.53310637388516, 21.4074, 3113645, 3578902, 3171, 3008
2024-05-29 07:34:48.270904+00:00, 39.68702828376728, 99.46854651018967, 64.57266737866233, 21.4424, 20000000, 20000000, 3169, 3008
2024-05-29 07:34:51.304338+00:00, 37.248909073125255, 96.70159587646137, 68.08893262133766, 21.4424, 3042066, 3471535, 3254, 2911
2024-05-29 07:35:11.319800+00:00, 37.355276988672486, 96.76114808782744, 68.05313954914446, 21.4774, 20000000, 20000000, 3250, 2913
2024-05-29 07:35:14.348159+00:00, 39.76091919696855, 99.49389011485255, 64.60846045085553, 21.4774, 3006277, 3435746, 3166, 3009
2024-05-29 07:35:34.369511+00:00, 39.8197000980673, 99.50153738063005, 64.64079646896074, 21.5124, 20000000, 20000000, 3164, 3009
2024-05-29 07:35:37.396651+00:00, 37.47685059574129, 96.83773902693954, 68.02080353103925, 21.5124, 2934699, 3328379, 3246, 2916
2024-05-29 07:35:57.412671+00:00, 37.578553680690064, 96.89224234249178, 67.9916561720888, 21.5474, 20000000, 20000000, 3243, 2918
2024-05-29 07:36:00.445434+00:00, 39.898177857011135, 99.53222685738658, 64.6699438279112, 21.5474, 2934699, 3292590, 3161, 3010
2024-05-29 07:36:20.475922+00:00, 39.96123011160863, 99.5448375848552, 64.69613451509159, 21.5824, 20000000, 20000000, 3159, 3011
