DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-07-19T08:42:05	47.69006336841658	112.55899140259008	117.12647459656003	20.6559	20000000	20000000	-1562.9936631583423	17699.10085974099
2024-07-19T08:42:21	46.696733007264974	111.03285498749074	118.72952540343996	20.6559	3799265	5837128	-1662.3266992735025	17851.714501250928
2024-07-19T08:42:09	46.77076451304077	110.82834420452707	118.73032000607003	20.8059	20000000	20000000	-1654.9235486959233	17872.16557954729
2024-07-19T08:42:24	47.849812031736114	112.48559977935274	117.12567999392996	20.8059	4131205	6344913	-1547.018796826389	17706.440022064722
2024-07-19T08:42:11	47.925396610099774	112.27935269787135	117.12487830428861	20.9559	20000000	20000000	-1539.4603389900221	17727.064730212867
2024-07-19T08:42:26	46.925239186447044	110.74566082819909	118.73112169571138	20.9559	3832995	5877708	-1639.4760813552957	17880.43391718009
2024-07-19T08:42:14	46.99784115860718	110.54002328272925	118.73193050463561	21.1059	20000000	20000000	-1632.215884139282	17900.997671727077
2024-07-19T08:42:29	48.08148760041212	112.19927315719173	117.12406949536438	21.1059	4157140	6365300	-1523.851239958788	17735.07268428083
2024-07-19T08:42:16	48.15661091926441	111.99177996742493	117.12325353452255	21.2559	20000000	20000000	-1516.3389080735587	17755.82200325751
2024-07-19T08:42:31	47.152035262021656	110.45687899500228	118.73274646547745	21.2559	3857716	5894242	-1616.7964737978346	17909.312100499774
