DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-08-21T10:28:05	60.89298206045685	215.32103254346745	117.12647459656003	20.6559	20000000	20000000	-242.70179395431478	7422.896745653255
2024-08-21T10:28:21	61.48675280787737	212.60334255449257	118.72952540343996	20.6559	2125047	9726347	-183.3247192122626	7694.665744550743
2024-08-21T10:28:22	61.622982529469105	212.73523783005732	118.73032000607003	20.8059	20000000	20000000	-169.70174705308955	7681.476216994269
2024-08-21T10:28:37	60.97426110746576	215.6866435243722	117.12567999392996	20.8059	2321710	10562792	-234.5738892534241	7386.335647562782
2024-08-21T10:28:38	61.10740786125303	215.82957703267417	117.12487830428861	20.9559	20000000	20000000	-221.2592138746968	7372.042296732583
2024-08-21T10:28:53	61.711523210895834	213.0948804866874	118.73112169571138	20.9559	2162069	9787211	-160.84767891041656	7645.51195133126
2024-08-21T10:28:54	61.84730967585301	213.22975553366462	118.73193050463561	21.1059	20000000	20000000	-147.2690324146988	7632.024446633539
2024-08-21T10:29:09	61.18895083987333	216.19248053407335	117.12406949536438	21.1059	2356201	10603303	-213.10491601266722	7335.751946592664
