DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-08-21T12:46:14	51.48812780137122	211.4736254500961	149.9293371445481	11.2385	20000000	20000000	-1183.187219862878	7807.637454990389
2024-08-21T12:46:59	51.959793506697345	209.48923914823263	151.45866285545188	11.2385	1688045	7101924	-1136.0206493302653	8006.076085176737
2024-08-21T12:47:00	51.97711349309401	209.50676726627879	151.45871594326047	11.2585	20000000	20000000	-1134.2886506905988	8004.323273372122
2024-08-21T12:47:15	51.41389904106678	211.85700440727595	149.9292840567395	11.2585	2015689	8411269	-1190.610095893322	7769.299559272405
2024-08-21T12:47:16	51.430852252290116	211.87534117574563	149.92923086836774	11.278500000000001	20000000	20000000	-1188.9147747709885	7767.465882425437
2024-08-21T12:47:31	51.951244304388375	209.71173088072703	151.45876913163224	11.278500000000001	1862432	7743349	-1136.8755695611626	7983.826911927297
2024-08-21T12:47:32	51.96851253480942	209.72943136125704	151.4588224206011	11.2985	20000000	20000000	-1135.148746519058	7982.056863874295
2024-08-21T12:47:47	51.401536201854015	212.0768207514238	149.92917757939887	11.2985	2029152	8401077	-1191.8463798145985	7747.317924857619
2024-08-21T12:47:48	51.41846462044629	212.0952051292278	149.92912418979884	11.3185	20000000	20000000	-1190.1535379553716	7745.47948707722
2024-08-21T12:48:03	51.942313115163145	209.93425051924092	151.45887581020114	11.3185	1874802	7733845	-1137.7686884836853	7961.574948075908
2024-08-21T12:48:05	51.95955403731108	209.95201626781213	151.45892930046637	11.3385	20000000	20000000	-1136.0445962688918	7959.798373218788
2024-08-21T12:48:20	51.388832559529526	212.29649638029105	149.9290706995336	11.3385	2042556	8390665	-1193.1167440470476	7725.350361970895
2024-08-21T12:48:21	51.40573288697875	212.31494095854745	149.92901710856896	11.358500000000001	20000000	20000000	-1191.426711302125	7723.505904145255
2024-08-21T12:48:36	51.933032207993456	210.15665737544023	151.45898289143102	11.358500000000001	1887152	7724286	-1138.6967792006544	7939.334262455977
2024-08-21T12:48:37	51.95024494978901	210.174491602524	151.45903658312926	11.3785	20000000	20000000	-1136.9755050210988	7937.550839747601
2024-08-21T12:48:52	51.375790321443105	212.51602290550258	149.92896341687072	11.3785	2055917	8380111	-1194.4209678556895	7703.397709449742
2024-08-21T12:48:53	51.39266079033608	212.5345340439669	149.92890962440455	11.3985	20000000	20000000	-1192.733920966392	7701.546595603311
2024-08-21T12:49:08	51.923403728677165	210.37894235177748	151.45909037559542	11.3985	1899477	7714652	-1139.6596271322833	7917.105764822252
2024-08-21T12:49:09	51.94059065328899	210.3968345509537	151.45914426886384	11.4185	20000000	20000000	-1137.9409346711009	7915.316544904628
2024-08-21T12:49:24	51.36241607618289	212.73537526128018	149.92885573113614	11.4185	2069230	8369408	-1195.758392381711	7681.462473871981
2024-08-21T12:49:25	51.37925786766533	212.75394781027128	149.928801737031	11.438500000000001	20000000	20000000	-1194.0742132334672	7679.605218972872
2024-08-21T12:49:40	51.913433349085636	210.60108186152246	151.45919826296898	11.438500000000001	1911761	7704897	-1140.6566650914365	7894.891813847754
2024-08-21T12:49:41	51.93059184333477	210.61904261673016	151.45925235794536	11.4585	20000000	20000000	-1138.9408156665231	7893.095738326984
2024-08-21T12:49:56	51.34869934709864	212.95459441618272	149.92874764205462	11.4585	2082536	8358711	-1197.1300652901364	7659.540558381728
2024-08-21T12:49:57	51.36551335216702	212.9732244275267	149.92869344617242	11.4785	20000000	20000000	-1195.4486647832978	7657.67755724733
2024-08-21T12:50:12	51.90311354934972	210.823107841216	151.45930655382756	11.4785	1924018	7695057	-1141.6886450650281	7872.689215878399
2024-08-21T12:50:13	51.920243717345656	210.84113619195148	151.45936085065017	11.4985	20000000	20000000	-1139.9756282654344	7870.886380804852
2024-08-21T12:50:28	51.334647864966804	213.1736509086115	149.9286391493498	11.4985	2095790	8347842	-1198.5352135033195	7637.634909138849
2024-08-21T12:50:29	51.35143169971162	213.1923469565033	149.928584751552	11.5185	20000000	20000000	-1196.856830028838	7635.765304349671
2024-08-21T12:50:44	51.892444698561974	211.04501868603094	151.45941524844798	11.5185	1936232	7685078	-1142.7555301438024	7850.498131396906
2024-08-21T12:50:45	51.909543582715244	211.06312630169583	151.45946974725575	11.5385	20000000	20000000	-1141.0456417284754	7848.687369830417
2024-08-21T12:51:00	51.32024802586786	213.39259656760638	149.92853025274422	11.5385	2109031	8336946	-1199.9751974132137	7615.740343239362
2024-08-21T12:51:01	51.33700149974572	213.41135873276684	149.92847565289165	11.5585	20000000	20000000	-1198.2998500254284	7613.864126723316
2024-08-21T12:51:16	51.881428190481806	211.2668086055106	151.45952434710833	11.5585	1948449	7675135	-1143.8571809518194	7828.31913944894
2024-08-21T12:51:17	51.89850157063407	211.28497114564132	151.45957904804067	11.5785	20000000	20000000	-1142.1498429365934	7826.502885435868
2024-08-21T12:51:32	51.30552127857241	213.61135039661661	149.9284209519593	11.5785	2122218	8325884	-1201.4478721427595	7593.864960338338
2024-08-21T12:51:33	51.32224679918423	213.63016903233236	149.92836614991222	11.5985	20000000	20000000	-1199.7753200815773	7591.983096766764
2024-08-21T12:51:48	51.870069069282906	211.488457109631	151.45963385008776	11.5985	1960602	7664977	-1144.9930930717096	7806.154289036898
2024-08-21T12:51:49	51.88711426669712	211.50668508705024	151.45968875328467	11.618500000000001	20000000	20000000	-1143.2885733302883	7804.331491294975
2024-08-21T12:52:04	51.290454469460435	213.82996231323605	149.9283112467153	11.618500000000001	2135387	8314782	-1202.9545530539563	7572.003768676395
2024-08-21T12:52:05	51.307151036693085	213.84884060340335	149.92825624233342	11.6385	20000000	20000000	-1201.2848963306915	7570.115939659665
2024-08-21T12:52:20	51.85836526026167	211.70997291329903	151.45974375766656	11.6385	1972741	7654798	-1146.1634739738329	7784.0027086700975
2024-08-21T12:52:21	51.87537998798496	211.72827497359236	151.45979886326862	11.6585	20000000	20000000	-1144.4620012015043	7782.172502640764
2024-08-21T12:52:37	51.27505385276498	214.04840909487928	149.92820113673136	11.6585	2148508	8303533	-1204.4946147235023	7550.159090512072
2024-08-21T12:52:38	51.29172192211551	214.06734475786408	149.9281459298738	11.6785	20000000	20000000	-1202.8278077884493	7548.2655242135925
2024-08-21T12:52:53	51.84631865901326	211.931348480615	151.45985407012617	11.6785	1984847	7644522	-1147.3681340986745	7761.865151938501
2024-08-21T12:52:54	51.86330673255615	211.9497086339778	151.45990937827452	11.698500000000001	20000000	20000000	-1145.6693267443852	7760.029136602221
2024-08-21T12:53:09	51.259323228479445	214.2666770934066	149.92809062172546	11.698500000000001	2161597	8292203	-1206.0676771520557	7528.33229065934
2024-08-21T12:53:10	51.27596205230505	214.2856722712375	149.92803521225085	11.7185	20000000	20000000	-1204.403794769495	7526.43277287625
2024-08-21T12:53:25	51.83393018089595	212.15258023972657	151.45996478774913	11.7185	1996913	7634128	-1148.606981910405	7739.741976027342
2024-08-21T12:53:26	51.85088977330132	212.17100515274356	151.46002029858545	11.7385	20000000	20000000	-1146.911022669868	7737.899484725644
2024-08-21T12:53:41	51.243258727006584	214.4847808649784	149.92797970141453	11.7385	2174652	8280777	-1207.6741272993418	7506.52191350216
2024-08-21T12:53:42	51.259869438348694	214.50383076960654	149.92792408918086	11.7585	20000000	20000000	-1206.0130561651304	7504.616923039346
2024-08-21T12:53:57	51.82122375270349	212.37357398084063	151.4600759108191	11.7585	2009032	7623981	-1149.877624729651	7717.642601915937
2024-08-21T12:53:58	51.83815232068629	212.39207292507183	151.46013162448574	11.778500000000001	20000000	20000000	-1148.184767931371	7715.7927074928175
2024-08-21T12:54:13	51.22687753405649	214.70265839830103	149.92786837551424	11.778500000000001	2187692	8269359	-1209.3122465943507	7484.734160169897
2024-08-21T12:54:14	51.24345602482954	214.72177724975538	149.92781256037895	11.7985	20000000	20000000	-1207.6543975170457	7482.822275024462
2024-08-21T12:54:29	51.80813977043492	212.59456439235205	151.46018743962102	11.7985	2020947	7613087	-1151.1860229565082	7695.543560764794
2024-08-21T12:54:30	51.82504175742225	212.61311897861754	151.46024335626072	11.8185	20000000	20000000	-1149.495824257775	7693.688102138247
2024-08-21T12:54:45	51.2101410324726	214.9204495060546	149.92775664373926	11.8185	2200669	8257710	-1210.9858967527402	7462.955049394539
2024-08-21T12:54:46	51.22669153149259	214.9396212470258	149.92770062555923	11.8385	20000000	20000000	-1209.3308468507407	7461.03787529742
2024-08-21T12:55:01	51.79471552443555	212.81540329291462	151.46029937444075	11.8385	2032902	7602368	-1152.528447556445	7673.4596707085375
2024-08-21T12:55:02	51.811588643037865	212.8340215745145	151.460355494197	11.858500000000001	20000000	20000000	-1150.8411356962133	7671.597842548549
2024-08-21T12:55:17	51.19306591502289	215.13809298572465	149.927644505803	11.858500000000001	2213632	8246046	-1212.6934084977106	7441.190701427535
2024-08-21T12:55:18	51.20958727579398	215.157321019831	149.9275882844345	11.8785	20000000	20000000	-1211.0412724206021	7439.267898016901
2024-08-21T12:55:33	51.78095157093007	213.03608803223636	151.46041171556547	11.8785	2044857	7591685	-1153.904842906993	7651.391196776363
2024-08-21T12:55:34	51.79779562004206	213.05476976775134	151.4604680385822	11.8985	20000000	20000000	-1152.2204379957939	7649.523023224866
2024-08-21T12:55:49	51.17567445594071	215.3555095168415	149.92753196141777	11.8985	2226510	8234122	-1214.4325544059293	7419.449048315851
2024-08-21T12:55:50	51.19216531238282	215.37479794793805	149.9274755367166	11.9185	20000000	20000000	-1212.7834687617183	7417.520205206195
2024-08-21T12:56:05	51.76684941864884	213.2566122079256	151.46052446328338	11.9185	2056738	7580779	-1155.315058135116	7629.33877920744
2024-08-21T12:56:06	51.78366401369701	213.27535779181116	151.4605809897052	11.938500000000001	20000000	20000000	-1153.6335986302988	7627.464220818883
2024-08-21T12:56:21	51.1579500201025	215.57275858309615	149.92741901029478	11.938500000000001	2239369	8222173	-1216.2049979897502	7397.724141690385
2024-08-21T12:56:22	51.1744097983401	215.59210860960079	149.92736238211606	11.9585	20000000	20000000	-1214.5590201659898	7395.789139039922
2024-08-21T12:56:37	51.75241087401372	213.47696832692586	151.46063761788392	11.9585	2068609	7569880	-1156.7589125986278	7607.303167307415
2024-08-21T12:56:38	51.76919573145846	213.49577771922847	151.4606943478559	11.9785	20000000	20000000	-1155.0804268541542	7605.422228077153
2024-08-21T12:56:53	51.13989826808291	215.7898202098794	149.92730565214407	11.9785	2252194	8210154	-1218.0101731917089	7376.01797901206
2024-08-21T12:56:54	51.15633018326867	215.8092197872519	149.92724882034236	11.9985	20000000	20000000	-1216.3669816731326	7374.07802127481
2024-08-21T12:57:09	51.7376335544159	213.69716478850876	151.46075117965762	11.9985	2080428	7558838	-1158.2366445584098	7585.283521149124
2024-08-21T12:57:11	51.75438848563559	213.7160375772763	151.4608081133255	12.0185	20000000	20000000	-1156.5611514364414	7583.396242272371
2024-08-21T12:57:26	51.12151434839608	216.0067113594281	149.92719188667448	12.0185	2264994	8198097	-1219.848565160392	7354.32886405719
2024-08-21T12:57:27	51.13791700835245	216.02616464067688	149.92713485110383	12.0385	20000000	20000000	-1218.2082991647549	7352.383535932312
2024-08-21T12:57:42	51.72250720224248	213.91723914250665	151.46086514889615	12.0385	2092191	7547638	-1159.7492797757518	7563.276085749336
2024-08-21T12:57:43	51.73923264443442	213.93617259495068	151.4609222864062	12.0585	20000000	20000000	-1158.0767355565577	7561.382740504932
2024-08-21T12:57:58	51.10280230831958	216.22341790701563	149.92707771359377	12.0585	2277722	8185827	-1221.7197691680417	7332.658209298437
2024-08-21T12:57:59	51.11917348828429	216.24293183555636	149.9270204741076	12.0785	20000000	20000000	-1220.082651171571	7330.7068164443635
2024-08-21T12:58:14	51.70705536795981	214.13710248551357	151.46097952589238	12.0785	2103971	7536557	-1161.294463204019	7541.289751448643
2024-08-21T12:58:15	51.723751160490906	214.15609621863888	151.46103686739147	12.0985	20000000	20000000	-1159.6248839509094	7539.390378136112
2024-08-21T12:58:30	51.08377170731515	216.4399072875688	149.9269631326085	12.0985	2290423	8173536	-1223.622829268485	7311.0092712431215
2024-08-21T12:58:31	51.100113102251235	216.4594753005249	149.92690568905968	12.118500000000001	20000000	20000000	-1221.9886897748765	7309.05246994751
2024-08-21T12:58:46	51.69126102019685	214.35681800242165	151.4610943109403	12.118500000000001	2115660	7525205	-1162.8738979803152	7519.318199757836
2024-08-21T12:58:47	51.70792715362654	214.375871134111	151.46115185657584	12.1385	20000000	20000000	-1161.2072846373458	7517.4128865889
2024-08-21T12:59:02	51.06441073898649	216.65622035633018	149.92684814342414	12.1385	2303082	8161147	-1225.558926101351	7289.377964366982
2024-08-21T12:59:03	51.08072091725016	216.67584664099994	149.9267904956649	12.1585	20000000	20000000	-1223.927908274984	7287.4153359000065
2024-08-21T12:59:18	51.67513027214787	214.5763625789659	151.46120950433507	12.1585	2127333	7513848	-1164.4869727852133	7497.36374210341
2024-08-21T12:59:19	51.69176708246107	214.5954730694102	151.46126725425506	12.1785	20000000	20000000	-1162.823291753893	7495.452693058981
2024-08-21T12:59:34	51.04472657532034	216.87233292988648	149.9267327457449	12.1785	2315694	8148659	-1227.5273424679663	7267.766707011351
2024-08-21T12:59:35	51.061008535585216	216.89200669067225	149.92667489362702	12.198500000000001	20000000	20000000	-1225.8991464414785	7265.799330932776
2024-08-21T12:59:50	51.65867396155275	214.79569675350825	151.46132510637295	12.198500000000001	2138986	7502488	-1166.132603844725	7475.4303246491745
2024-08-21T12:59:51	51.67527985269956	214.81486971028863	151.46138306072598	12.2185	20000000	20000000	-1164.472014730044	7473.513028971137
2024-08-21T13:00:06	51.02472747784158	217.08821786743664	149.926616939274	12.2185	2328263	8136091	-1229.527252215842	7246.178213256336
2024-08-21T13:00:07	51.041005362530534	217.107857786064	149.92655888264852	12.2385	20000000	20000000	-1227.8994637469468	7244.214221393601
2024-08-21T13:00:22	51.641905348237266	215.0147735998526	151.46144111735146	12.2385	2150562	7490943	-1167.8094651762735	7453.522640014741
2024-08-21T13:00:23	51.6584811814447	215.03400525680294	151.4614992762867	12.2585	20000000	20000000	-1166.15188185553	7451.599474319706
2024-08-21T13:00:38	51.00442903781855	217.3038244200277	149.92650072371327	12.2585	2340788	8123461	-1231.5570962181455	7224.6175579972305
2024-08-21T13:00:39	51.02065059296023	217.32360485773756	149.92644246243083	12.278500000000001	20000000	20000000	-1229.9349407039772	7222.639514226244
2024-08-21T13:00:54	51.624776616821734	215.23376622668795	151.46155753756915	12.278500000000001	2162108	7479328	-1169.5223383178268	7431.623377331205
2024-08-21T13:00:55	51.64132154084085	215.2530590356311	151.46161590123634	12.2985	20000000	20000000	-1167.867845915915	7429.694096436889
2024-08-21T13:01:10	50.98377980446435	217.5193247225286	149.92638409876363	12.2985	2353277	8110743	-1233.6220195535652	7203.067527747139
2024-08-21T13:01:11	50.999971825098406	217.53915545455342	149.92632563267412	12.3185	20000000	20000000	-1232.0028174901595	7201.084454544658
2024-08-21T13:01:26	51.60731723625683	215.4525683509582	151.46167436732586	12.3185	2173629	7467691	-1171.2682763743169	7409.743164904181
2024-08-21T13:01:27	51.62383204981493	215.4719189298909	151.46173293587535	12.3385	20000000	20000000	-1169.6167950185072	7407.808107010909
2024-08-21T13:01:42	50.96284282325627	217.73451063022534	149.92626706412463	12.3385	2365615	8097594	-1235.715717674373	7181.548936977466
2024-08-21T13:01:43	50.97902958235029	217.7543115748276	149.92620839307745	12.358500000000001	20000000	20000000	-1234.0970417649705	7179.56884251724
2024-08-21T13:01:59	51.58957707694979	215.67100473746603	151.46179160692253	12.358500000000001	2185089	7455951	-1173.0422923050214	7387.899526253396
2024-08-21T13:02:00	51.60606222444063	215.69041111073338	151.46185038050518	12.3785	20000000	20000000	-1171.393777555937	7385.9588889266615
2024-08-21T13:02:15	50.94157765380111	217.94951689546986	149.9261496194948	12.3785	2378125	8085119	-1237.842234619889	7160.048310453014
2024-08-21T13:02:16	50.95770840236704	217.96945404537686	149.92609074333876	12.3985	20000000	20000000	-1236.2291597632961	7158.054595462314
2024-08-21T13:02:31	51.571446119035855	215.8894653772927	151.46190925666122	12.3985	2196507	7444076	-1174.8553880964146	7366.053462270729
2024-08-21T13:02:32	51.58790189765754	215.9089260299749	151.46196823542857	12.4185	20000000	20000000	-1173.209810234246	7364.107397002509
2024-08-21T13:02:47	50.919961946750384	218.164416168638	149.9260317645714	12.4185	2390491	8072178	-1240.0038053249618	7138.558383136198
2024-08-21T13:02:48	50.93606163529459	218.18440713357865	149.9259726831547	12.438500000000001	20000000	20000000	-1238.393836470541	7136.559286642136
2024-08-21T13:03:03	51.552984698799925	216.10773665766175	151.46202731684528	12.438500000000001	2207907	7432200	-1176.7015301200076	7344.226334233826
2024-08-21T13:03:04	51.569410321695294	216.12725394752465	151.46208650094937	12.4585	20000000	20000000	-1175.0589678304705	7342.274605247535
2024-08-21T13:03:19	50.89803090081683	218.37909403976045	149.9259134990506	12.4585	2402801	8059115	-1242.196909918317	7117.090596023955
2024-08-21T13:03:20	50.91410298406698	218.39912722556528	149.92585421222088	12.4785	20000000	20000000	-1240.589701593302	7115.087277443472
2024-08-21T13:03:35	51.5342330366574	216.32568035546154	151.4621457877791	12.4785	2219384	7420663	-1178.5766963342603	7322.4319644538455
2024-08-21T13:03:36	51.55062745190407	216.34525754646606	151.46220517737262	12.4985	20000000	20000000	-1176.937254809593	7320.4742453533945
2024-08-21T13:03:51	50.87583831051525	218.5933796253821	149.92579482262735	12.4985	2415004	8045809	-1244.416168948475	7095.662037461789
2024-08-21T13:03:52	50.891897253088054	218.61340853076382	149.92573533023167	12.5185	20000000	20000000	-1242.8102746911945	7093.659146923618
2024-08-21T13:04:07	51.515153795639755	216.54342822686138	151.4622646697683	12.5185	2230574	7408257	-1180.4846204360247	7300.657177313862
2024-08-21T13:04:08	51.531518954721	216.5630581625323	151.4623242650045	12.5385	20000000	20000000	-1178.8481045279	7298.694183746771
2024-08-21T13:04:23	50.853305855458885	218.80752607043064	149.92567573499548	12.5385	2427258	8032731	-1246.6694144541116	7074.247392956936
2024-08-21T13:04:24	50.869342949763826	218.82757859590072	149.92561603688029	12.5585	20000000	20000000	-1245.0657050236173	7072.242140409928
2024-08-21T13:04:39	51.49575870715878	216.76094114330166	151.4623839631197	12.5585	2241880	7396293	-1182.424129284122	7278.905885669834
2024-08-21T13:04:40	51.51211898764258	216.7805403835268	151.46244376415243	12.5785	20000000	20000000	-1180.788101235742	7276.945961647319
2024-08-21T13:04:55	50.83050400322291	219.02131048484608	149.92555623584755	12.5785	2439433	8019497	-1248.9495996777086	7052.868951515392
2024-08-21T13:04:56	50.84648324229651	219.04150017618417	149.9254963318587	12.5985	20000000	20000000	-1247.3516757703492	7050.849982381583
2024-08-21T13:05:11	51.47606644480185	216.97815749649033	151.46250366814127	12.5985	2253216	7384501	-1184.393355519815	7257.184250350967
2024-08-21T13:05:12	51.49237997233548	216.9978685551446	151.4625636751249	12.618500000000001	20000000	20000000	-1182.762002766452	7255.2131444855395
2024-08-21T13:05:27	50.80738281728144	219.2348931910485	149.92543632487508	12.618500000000001	2451537	8006092	-1251.261718271856	7031.510680895149
2024-08-21T13:05:28	50.8233314492254	219.25513308785878	149.92537621485786	12.6385	20000000	20000000	-1249.6668550774602	7029.486691214122
2024-08-21T13:05:43	51.45600971693449	217.19530640602233	151.4626237851421	12.6385	2264293	7371918	-1186.3990283065514	7235.469359397767
2024-08-21T13:05:44	51.47228492292048	217.21509969987332	151.46268399823168	12.6585	20000000	20000000	-1184.771507707952	7233.490030012668
2024-08-21T13:05:59	50.78386764497717	219.44850741328898	149.9253160017683	12.6585	2463778	7993148	-1253.6132355022828	7010.149258671102
2024-08-21T13:06:00	50.799783789301614	219.4688028593997	149.9252556855674	12.6785	20000000	20000000	-1252.0216210698386	7008.119714060031
2024-08-21T13:06:15	51.43558304429777	217.41240431794614	151.46274431443257	12.6785	2275463	7359649	-1188.4416955702227	7213.759568205386
2024-08-21T13:06:16	51.451828291272825	217.4322510636994	151.4628047337837	12.698500000000001	20000000	20000000	-1186.8171708727173	7211.77489363006
2024-08-21T13:06:31	50.760032454678196	219.66192035983093	149.92519526621626	12.698500000000001	2475869	7979768	-1255.9967545321806	6988.807964016907
2024-08-21T13:06:32	50.77592023211677	219.68225808517585	149.9251347436758	12.7185	20000000	20000000	-1254.4079767883231	6986.7741914824155
2024-08-21T13:06:47	51.41483028489891	217.62930348093056	151.46286525632416	12.7185	2286596	7347324	-1190.5169715101088	7192.069651906944
