DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-08-21T12:24:45	53.21317597753169	203.28372873039854	149.9293371445481	11.2385	20000000	20000000	-1010.6824022468309	8626.627126960146
2024-08-21T12:25:29	53.56431912767364	201.15603800749648	151.45866285545188	11.2385	1256707	7614797	-975.5680872326357	8839.396199250352
2024-08-21T12:25:30	53.58260944403746	201.17129658570562	151.45871594326047	11.2585	20000000	20000000	-973.7390555962543	8837.870341429438
2024-08-21T12:25:45	53.161906806471	203.69241958787117	149.9292840567395	11.2585	1505653	9022853	-1015.8093193528998	8585.758041212883
2024-08-21T12:25:46	53.179866419107256	203.70872676499155	149.92923086836774	11.278500000000001	20000000	20000000	-1014.0133580892743	8584.127323500845
2024-08-21T12:26:01	53.56917650805653	201.38721485283915	151.45876913163224	11.278500000000001	1393302	8308464	-975.082349194347	8816.278514716085
2024-08-21T12:26:02	53.587424837961066	201.40266659083053	151.4588224206011	11.2985	20000000	20000000	-973.2575162038934	8814.733340916948
2024-08-21T12:26:18	53.16253906003887	203.92204645724308	149.92917757939887	11.2985	1520624	9016614	-1015.7460939961134	8562.795354275691
2024-08-21T12:26:19	53.18047063907644	203.93844303144374	149.92912418979884	11.3185	20000000	20000000	-1013.9529360923561	8561.155696855625
2024-08-21T12:26:34	53.573626912154715	201.61858657565188	151.45887581020114	11.3185	1407067	8302539	-974.6373087845286	8793.141342434812
2024-08-21T12:26:35	53.59184959402183	201.63412653963505	151.45892930046637	11.3385	20000000	20000000	-972.8150405978167	8791.587346036496
2024-08-21T12:26:50	53.16279826010615	204.1516467676898	149.9290706995336	11.3385	1535532	9009959	-1015.7201739893849	8539.835323231018
2024-08-21T12:26:51	53.18070452889935	204.16811677623878	149.92901710856896	11.358500000000001	20000000	20000000	-1013.9295471100654	8538.188322376122
2024-08-21T12:27:06	53.57770383134273	201.84993917208539	151.45898289143102	11.358500000000001	1420821	8296531	-974.2296168657267	8770.00608279146
2024-08-21T12:27:07	53.595901393471614	201.86556322236422	151.45903658312926	11.3785	20000000	20000000	-972.4098606528387	8768.443677763578
