DATETIME, SUN-ELEVATION, SUN-AZIMUTH, SUN-RAA, SUN-DEC, V-EL, V-AZ, GIRI-EL, GIRI-AZ
2024-05-27 09:33:26.081766+00:00, 57.11043920241018, 129.40941880097378, 64.3603, 20.854100000000003, 20000000, 20000000, 2562, 4057
2024-05-27 09:33:46.879421+00:00, 56.33155010045065, 127.46556890555661, 65.8603, 20.854100000000003, 966303.6347617629, -2433653.598659255, 2562, 4057
2024-05-27 09:34:16.893580+00:00, 56.429356492211674, 127.59779031933661, 65.8603, 20.889100000000003, 20000000, 20000000, 2585, 3994
2024-05-27 09:34:36.915977+00:00, 57.29882982485292, 129.7882369600896, 64.3603, 20.889100000000003, -1073670.7052908477, 2719965.786736815, 2585, 3994
2024-05-27 09:35:06.945306+00:00, 57.394901248088296, 129.92819084976372, 64.3603, 20.9241, 20000000, 20000000, 2552, 4075
2024-05-27 09:35:26.958492+00:00, 56.61971999442321, 127.95888423992628, 65.8603, 20.9241, 966303.6347617629, -2469442.6221689503, 2552, 4075
2024-05-27 09:35:56.972992+00:00, 56.717158271355245, 128.0928506211151, 65.8603, 20.9591, 20000000, 20000000, 2575, 4011
2024-05-27 09:36:17.007330+00:00, 57.580453866298996, 130.3069144927521, 64.3603, 20.9591, -1073670.7052908477, 2791543.8337562038, 2575, 4011
2024-05-27 09:36:47.036463+00:00, 57.6761056503061, 130.44877982320244, 64.3603, 20.9941, 20000000, 20000000, 2542, 4094
2024-05-27 09:37:07.065908+00:00, 56.90658530740292, 128.45828901414615, 65.8603, 20.9941, 966303.6347617629, -2505231.6456786445, 2542, 4094
