DATETIME         SUN-ALTITUDE            SUN-AZIMUTH             SUN-RAA            SUN-DEC
2024-05-27 07:57:48.375870+00:00, 41.39642400221891, 104.38073981587256, 64.3184, 19.8671
2024-05-27 07:58:09.161489+00:00, 41.114714222735024, 104.02463898374393, 64.8184, 19.8671
2024-05-27 08:00:39.174385+00:00, 41.564750866877155, 104.53309356452593, 64.8184, 19.9021
2024-05-27 08:00:59.194810+00:00, 41.961311438544215, 105.04167215030276, 64.3184, 19.9021
2024-05-27 08:03:29.223097+00:00, 42.409509545795785, 105.55963308730037, 64.3184, 19.9371
2024-05-27 08:03:49.255715+00:00, 42.12718315526549, 105.1932865980505, 64.8184, 19.9371
2024-05-27 08:06:19.269000+00:00, 42.575041609399, 105.71275792892814, 64.8184, 19.9721
2024-05-27 08:06:39.281691+00:00, 42.9693401047328, 106.2322155199583, 64.3184, 19.9721
2024-05-27 08:09:09.310228+00:00, 43.41516741035831, 106.76186943418135, 64.3184, 20.0071
2024-05-27 08:09:29.340791+00:00, 43.1345104860947, 106.38746815552643, 64.8184, 20.0071
2024-05-27 08:11:59.354104+00:00, 43.57996791105647, 106.91875075995289, 64.8184, 20.042099999999998
2024-05-27 08:12:19.384788+00:00, 43.97185225428937, 107.44994564572994, 64.3184, 20.042099999999998
2024-05-27 08:14:49.412340+00:00, 44.415070593507934, 107.99212643735422, 64.3184, 20.077099999999998
2024-05-27 08:15:09.445589+00:00, 44.136261586605755, 107.60912813754665, 64.8184, 20.077099999999998
2024-05-27 08:17:39.458671+00:00, 44.57908039772479, 108.15306770509913, 64.8184, 20.112099999999998
2024-05-27 08:17:59.491415+00:00, 44.968266374779134, 108.6967490691803, 64.3184, 20.112099999999998
2024-05-27 08:20:29.520320+00:00, 45.408631529842445, 109.25235649402907, 64.3184, 20.1471
2024-05-27 08:20:49.532373+00:00, 45.13178029583321, 108.86007390072687, 64.8184, 20.1471
2024-05-27 08:23:19.545789+00:00, 45.571709194119094, 109.41757088500633, 64.8184, 20.1821
2024-05-27 08:23:39.575605+00:00, 45.95792771025635, 109.9745750864416, 64.3184, 20.1821
2024-05-27 08:26:09.603332+00:00, 46.3951645096452, 110.5445443597885, 64.3184, 20.2171
2024-05-27 08:26:29.631997+00:00, 46.12056407479537, 110.14249667593123, 64.8184, 20.2171
2024-05-27 08:28:59.661458+00:00, 46.55737501784026, 110.71457083716956, 64.8184, 20.2521
2024-05-27 08:29:19.690190+00:00, 46.9403576918148, 111.28581435120512, 64.3184, 20.2521
2024-05-27 08:31:49.719625+00:00, 47.374185901584056, 111.87116360594158, 64.3184, 20.2871
2024-05-27 08:32:09.748241+00:00, 47.101991926774915, 111.45861675800529, 64.8184, 20.2871
2024-05-27 08:34:39.776796+00:00, 47.535347219166, 112.04621603300252, 64.8184, 20.3221
2024-05-27 08:34:59.806688+00:00, 47.91480732186446, 112.6326706481497, 64.3184, 20.3221
2024-05-27 08:37:29.837142+00:00, 48.34491576471511, 113.23446434485396, 64.3184, 20.3571
2024-05-27 08:37:49.865716+00:00, 48.075344521334785, 112.81071099299206, 64.8184, 20.3571
2024-05-27 08:40:19.893947+00:00, 48.504933370725794, 113.41491484635155, 64.8184, 20.3921
2024-05-27 08:40:39.907704+00:00, 48.880510256757184, 114.01752487653778, 64.3184, 20.3921
2024-05-27 08:43:09.937028+00:00, 49.306560719166825, 114.63688450278444, 64.3184, 20.4271
2024-05-27 08:43:29.966940+00:00, 49.03984797415597, 114.20118267610974, 64.8184, 20.4271
2024-05-27 08:45:59.999316+00:00, 49.46534637592022, 114.82315202986277, 64.8184, 20.4621
2024-05-27 08:46:20.028986+00:00, 49.836788250023126, 115.44313374602723, 64.3184, 20.4621
